Index,Tahun,Comments,preprocessed,tokenize_text,label,score
15,2020,  haha. Balik lagi ke bahan dagingnya. ?,haha bahan daging,"['haha', 'bahan', 'daging']",negatif,-3
16,2020,"  wkwk orang miskin mana ngerti yang namanya medium rare, taunya well done sama overcook doang?",wkwk orang miskin erti nama medium rare tau wel done overcook doang,"['wkwk', 'orang', 'miskin', 'erti', 'nama', 'medium', 'rare', 'tau', 'wel', 'done', 'overcook', 'doang']",negatif,-3
17,2020,mateng merata katanya orang dalemnya merah gitu nggak bisa masak bilang??,mateng rata orang dalem merah masak bilang,"['mateng', 'rata', 'orang', 'dalem', 'merah', 'masak', 'bilang']",negatif,-4
18,2020,sng umahe sek pawon mundur,sng umahe sek pawon mundur,"['sng', 'umahe', 'sek', 'pawon', 'mundur']",netral,0
19,2020,Matangnya merata...*gua yg liat dalemnya mentah ?,matang rata gua lihat dalem mentah,"['matang', 'rata', 'gua', 'lihat', 'dalem', 'mentah']",negatif,-2
20,2020,  BERULAH KOE RUAA??,ulah koe rua,"['ulah', 'koe', 'rua']",negatif,-7
21,2020,  saya tidak mendoakan... Saya hanya meng umpamakan.. Liat baik baik kata kata saya om...,doa meng umpama lihat om,"['doa', 'meng', 'umpama', 'lihat', 'om']",positif,3
22,2020,  hati2 saja doa jelek bisa kembali ke pemilik nya,hatihati doa jelek milik nya,"['hatihati', 'doa', 'jelek', 'milik', 'nya']",negatif,-4
23,2020,  ? memang bner ko tertulis jelas di kitab suci.. ... Iri sih pasti.. Tapi saya ngga dengki,tulis kitab suci iri sih dengki,"['tulis', 'kitab', 'suci', 'iri', 'sih', 'dengki']",negatif,-7
24,2020,Siska kalo kentut wangi kali ya bukan bauuu ....,siska kalo kentut wangi kali ya bau,"['siska', 'kalo', 'kentut', 'wangi', 'kali', 'ya', 'bau']",negatif,-2
25,2020,  lu iri atau gmn sih? Pakai bawa2 Firaun lagi,lu iri sih pakai bawabawa firaun,"['lu', 'iri', 'sih', 'pakai', 'bawabawa', 'firaun']",negatif,-4
26,2020,   halah firaun aja bisa bangkrut tuh ???... .. Qorun juga bangkrut.. ???,halah firaun bangkrut tuh qorun bangkrut,"['halah', 'firaun', 'bangkrut', 'tuh', 'qorun', 'bangkrut']",negatif,-15
27,2020,  bangkrut yakali ortunya juragan sembako di kampung ? wong ini anak sering bolak balik liburan ke luar negeri udah pasti bisnis ortunya juga ga main2 invest sana sini duitnya kaga abis2 coy,bangkrut yakali orang tua juragan sembako kampung anak bolak libur negeri bisnis orang tua mainmain invest duit kagak habishabis coy,"['bangkrut', 'yakali', 'orang', 'tua', 'juragan', 'sembako', 'kampung', 'anak', 'bolak', 'libur', 'negeri', 'bisnis', 'orang', 'tua', 'mainmain', 'invest', 'duit', 'kagak', 'habishabis', 'coy']",negatif,-17
28,2020,  sory lu ntn aja ?,sory lu tonton,"['sory', 'lu', 'tonton']",negatif,-4
29,2020,  ?.. Bukan tolak ukur... Kepastian.. Fir'aun aja bangkrut,tolak ukur pasti firaun bangkrut,"['tolak', 'ukur', 'pasti', 'firaun', 'bangkrut']",negatif,-3
30,2020,  pamannya aja orang kaya no 18 dunia jer,paman orang kayak no dunia jer,"['paman', 'orang', 'kayak', 'no', 'dunia', 'jer']",negatif,-4
31,2020,  nanti aq beliin ini yaaa biar qm semangat masaknya....55.ooo check ?,belikan ya biar semangat masak o check,"['belikan', 'ya', 'biar', 'semangat', 'masak', 'o', 'check']",positif,3
32,2020,  iya anak nya kaya karna ortunya.. ?,iya anak nya kayak orang tua,"['iya', 'anak', 'nya', 'kayak', 'orang', 'tua']",negatif,-7
33,2020,"  Kalo anak nya udh kaya bnget buat kita, orang tuanya apa lagi?",kalo anak nya kayak banget orang tua,"['kalo', 'anak', 'nya', 'kayak', 'banget', 'orang', 'tua']",negatif,-7
34,2020,Auto pingsan njir,auto pingsan anjir,"['auto', 'pingsan', 'anjir']",negatif,-5
35,2020,Review mesin ???,review mesin,"['review', 'mesin']",netral,0
36,2020,Orang tuanya bangkrut. ..pasti nangis?,orang tua bangkrut menang,"['orang', 'tua', 'bangkrut', 'menang']",negatif,-10
37,2020,siscakohl hrs ikutan mastercep dongs,siscakohl ikut mastercep dongs,"['siscakohl', 'ikut', 'mastercep', 'dongs']",negatif,-3
38,2020,Salfok sama gelasnyaaa dahh ?,salah fokus gelas deh,"['salah', 'fokus', 'gelas', 'deh']",negatif,-3
39,2020,  mun kita jelas kada,mun kada,"['mun', 'kada']",negatif,-3
40,2020,  Duek e gak entek entek,duek e entek entek,"['duek', 'e', 'entek', 'entek']",netral,0
41,2020,  tamakan jua kh daging msih merah kyitu,tamak jua kah daging merah kyitu,"['tamak', 'jua', 'kah', 'daging', 'merah', 'kyitu']",positif,1
42,2020,  fokus k warna cantik daging nya pink k merahan?,fokus warna cantik daging nya pink merah,"['fokus', 'warna', 'cantik', 'daging', 'nya', 'pink', 'merah']",netral,0
43,2020,  aku suka sekali?,suka,['suka'],positif,2
44,2020,   mari kita coba,mari coba,"['mari', 'coba']",positif,4
45,2020,  ngeremehin listrik sultan lu bang?mau pln nya dibeli sekalian??,ngeremehin listrik sultan lu bang pln nya beli,"['ngeremehin', 'listrik', 'sultan', 'lu', 'bang', 'pln', 'nya', 'beli']",negatif,-1
46,2020,  ngakak bang?,akak bang,"['akak', 'bang']",netral,0
47,2020,  ya kali aja ada... kan banyak manusia...,ya kali manusia,"['ya', 'kali', 'manusia']",positif,3
48,2020,duitnya ga abis abis dah,duit habis habis deh,"['duit', 'habis', 'habis', 'deh']",netral,0
49,2020,Gw yang masih make mejikom buat masak mie be like: dah lah,gue pakai mejikom masak mie be like deh,"['gue', 'pakai', 'mejikom', 'masak', 'mie', 'be', 'like', 'deh']",netral,0
50,2020, .widyaa,widya,['widya'],netral,0
51,2020,  mana ada org miskin jirr kawasan PIK,orang miskin jir kawasan pik,"['orang', 'miskin', 'jir', 'kawasan', 'pik']",negatif,-8
52,2020,  di perumahan mewah kaya di PIK pemulung kaga boleh masuk komplek perumahan bang ? ojol yang nganterin gofood paling kasta terendah disana ? keluarga saya ada yang ojol alhamdulillah engga susah kalau cuma sekedar makan ?,rumah mewah kayak pik pulung kagak masuk komplek rumah bang ojol antar gofood kasta rendah sana keluarga ojol alhamdulillah susah dar makan,"['rumah', 'mewah', 'kayak', 'pik', 'pulung', 'kagak', 'masuk', 'komplek', 'rumah', 'bang', 'ojol', 'antar', 'gofood', 'kasta', 'rendah', 'sana', 'keluarga', 'ojol', 'alhamdulillah', 'susah', 'dar', 'makan']",negatif,-8
53,2020,"? mantap2 kapan2 deh aq beli buat masak di rumah,smentara pake kompor miyako dulu gas melon 3kg",mantap kapankapan deh beli masak rumah pakai kompor miyako gas melon kg,"['mantap', 'kapankapan', 'deh', 'beli', 'masak', 'rumah', 'pakai', 'kompor', 'miyako', 'gas', 'melon', 'kg']",negatif,-4
54,2020,  wkwkwk kasih paham !!!,wkwkwk kasih paham,"['wkwkwk', 'kasih', 'paham']",positif,4
55,2020,Mari kita pukul wkwk,mari wkwk,"['mari', 'wkwk']",positif,3
56,2020,  wkwk siapa tau kan klo ada gimana bang?,wkwk tau kalo bang,"['wkwk', 'tau', 'kalo', 'bang']",netral,0
57,2020,Ginjal ku bergejolak cek,ginjal ku gejolak cek,"['ginjal', 'ku', 'gejolak', 'cek']",negatif,-6
58,2020,"  dia tinggal di komplek perumahan mewah, kaga ada orang miskin di sekitarnya",tinggal komplek rumah mewah kagak orang miskin,"['tinggal', 'komplek', 'rumah', 'mewah', 'kagak', 'orang', 'miskin']",negatif,-10
59,2020,Mampus lo 55jt njir,mampus lo jt anjir,"['mampus', 'lo', 'jt', 'anjir']",negatif,-7
60,2020,  mari kita cobaaa??,mari coba,"['mari', 'coba']",positif,4
61,2020,Gatau orang di sekitarnya gimana susahnya nyari makan ya... hehe...,tau orang susah cari makan ya hehe,"['tau', 'orang', 'susah', 'cari', 'makan', 'ya', 'hehe']",negatif,-6
62,2020,Aku masak daging aja di panggangan kompor?,masak daging panggang kompor,"['masak', 'daging', 'panggang', 'kompor']",negatif,-4
63,2020,Kerja keras biar bisa makan steak tiap hari  ,kerja keras biar makan steak,"['kerja', 'keras', 'biar', 'makan', 'steak']",netral,0
64,2020, .etnik.daster dikepoin*,etnikdaster poin,"['etnikdaster', 'poin']",positif,2
65,2020,"Kami jual baju barong yg dipakai Sisca Kohl ya kak, silakan dikepom ?",jual baju barong pakai sisca kohl ya kak sila dikepom,"['jual', 'baju', 'barong', 'pakai', 'sisca', 'kohl', 'ya', 'kak', 'sila', 'dikepom']",netral,0
66,2020,Iki omah opo restoran wkwkkw,iki omah opo restoran wkwkkw,"['iki', 'omah', 'opo', 'restoran', 'wkwkkw']",negatif,-4
67,2020,  DIHHH ADA AKUN BODONGGGG,dih akun bodong,"['dih', 'akun', 'bodong']",netral,0
68,2020,Gak jeglek tuh listriknya ya?,jeglek tuh listrik ya,"['jeglek', 'tuh', 'listrik', 'ya']",netral,0
69,2020,Nada video siscakohl lebih asik dari pada nada suara adeknya tau cit  ,nada video siscakohl asik nada suara adeknya tau cit,"['nada', 'video', 'siscakohl', 'asik', 'nada', 'suara', 'adeknya', 'tau', 'cit']",positif,9
70,2020,Plisss next nya review mobil TESLA buat temenku ini  .claudia,plis next nya review mobil tesla temenku claudia,"['plis', 'next', 'nya', 'review', 'mobil', 'tesla', 'temenku', 'claudia']",negatif,-1
71,2020,"Abis makan nih, pas mau PUP rasa rasa sayang gitu. Soalnya harga yg di makan mahal mahal semua?",habis makan nih pas pup sayang harga makan mahal mahal,"['habis', 'makan', 'nih', 'pas', 'pup', 'sayang', 'harga', 'makan', 'mahal', 'mahal']",positif,8
72,2020,  400juta ?,juta,['juta'],positif,2
73,2020,Ngilerrr gua ?,ngiler gua,"['ngiler', 'gua']",negatif,-3
74,2020,Aowkwkwkwk Aseng berulah,aowkwkwkwk aseng ulah,"['aowkwkwkwk', 'aseng', 'ulah']",negatif,-3
75,2020,Anajay cantik bener bismillah 5 juta?,anajay cantik bismillah juta,"['anajay', 'cantik', 'bismillah', 'juta']",positif,4
76,2020,  diem aja deh china miskin,diam deh china miskin,"['diam', 'deh', 'china', 'miskin']",negatif,-7
77,2020,  bisa jadi karna bapaknya dia ngerantau ke indonesia. Trs dia emg dari lahir disini. Orang2 chinese kan suka ngerantau2. Gatau juga sih kebetulan aku bukan sodaranya sisca :")),bapak ngerantau indonesia lahir orangorang chinese suka ngerantau tau sih sodaranya sisca,"['bapak', 'ngerantau', 'indonesia', 'lahir', 'orangorang', 'chinese', 'suka', 'ngerantau', 'tau', 'sih', 'sodaranya', 'sisca']",positif,5
78,2020,"  maksudnya mereka kan ngomong indo lancar banget, yg punya tencent bukannya murni cina?",maksud omong indonesia lancar banget tencent murni cina,"['maksud', 'omong', 'indonesia', 'lancar', 'banget', 'tencent', 'murni', 'cina']",netral,0
79,2020,  lah emang dari tampangnya sisca kohl orang mana? Arab???,tampang sisca kohl orang arab,"['tampang', 'sisca', 'kohl', 'orang', 'arab']",netral,0
80,2020,  seriusan dia keponakan CEO tencent? Yg punya tencent kan org cina (?),serius keponakan ceo tencent tencent orang cina,"['serius', 'keponakan', 'ceo', 'tencent', 'tencent', 'orang', 'cina']",negatif,-5
81,2020,Ayoo bangun. Ayo bangun... Kerja kerja kerja.. Jgn nge halu mulu wkwkwkw . Punya grille 50jt . Tanpa kerja,ayo bangun ayo bangun kerja kerja kerja nge halu mulu wkwkwkw grille jt kerja,"['ayo', 'bangun', 'ayo', 'bangun', 'kerja', 'kerja', 'kerja', 'nge', 'halu', 'mulu', 'wkwkwkw', 'grille', 'jt', 'kerja']",positif,7
82,2020, .praatama wanjayy... Serem beud cemilannya ??,praatama wanjay seram banget cemilannya,"['praatama', 'wanjay', 'seram', 'banget', 'cemilannya']",negatif,-4
83,2020,Daging nya masoh mntah,daging nya masoh mntah,"['daging', 'nya', 'masoh', 'mntah']",netral,0
84,2020,Bikin yang chimmy ci,bikin chimmy ci,"['bikin', 'chimmy', 'ci']",netral,0
85,2020,Tata cimi sisca plis????,tata cimi sisca plis,"['tata', 'cimi', 'sisca', 'plis']",positif,1
86,2020,Koya plis,koya plis,"['koya', 'plis']",netral,0
87,2020,Ka bikin cimi ka??,kak bikin cimi kak,"['kak', 'bikin', 'cimi', 'kak']",netral,0
88,2020,Ka him in dan Kota ka,kak him kota kak,"['kak', 'him', 'kota', 'kak']",negatif,-1
89,2020,kakk baless dm saya dong ?,kak balas dm,"['kak', 'balas', 'dm']",negatif,-2
90,2020,Yang kuning sama yang biru kak,kuning biru kak,"['kuning', 'biru', 'kak']",negatif,-4
91,2020,Chimmy dan koya kak,chimmy koya kak,"['chimmy', 'koya', 'kak']",netral,0
92,2020,Chimmy dan rj,chimmy rj,"['chimmy', 'rj']",netral,0
93,2020,Rj dan fan,rj fan,"['rj', 'fan']",netral,0
94,2020,Shooky dan rj,shooky rj,"['shooky', 'rj']",netral,0
95,2020,Cimi sama koya,cimi koya,"['cimi', 'koya']",netral,0
96,2020,Koya dan kuki,koya kuk,"['koya', 'kuk']",netral,0
97,2020,Karakrer koya dan van,karakrer koya van,"['karakrer', 'koya', 'van']",netral,0
98,2020,RM SAMA KUKI,rm kuk,"['rm', 'kuk']",netral,0
99,2020,RJ sama CHIMMY,rj chimmy,"['rj', 'chimmy']",netral,0
100,2020,cimi dan koya kak pliss,cimi koya kak plis,"['cimi', 'koya', 'kak', 'plis']",netral,0
101,2020,rj dan tata,rj tata,"['rj', 'tata']",positif,1
102,2020,kk rj sama chimmy,rj chimmy,"['rj', 'chimmy']",netral,0
103,2020,Koya dan shooky,koya shooky,"['koya', 'shooky']",netral,0
104,2020,Chimii kak,chimi kak,"['chimi', 'kak']",netral,0
105,2020,RJ dan COOKY dong,rj cooky,"['rj', 'cooky']",netral,0
106,2020,Chimi kak,chimi kak,"['chimi', 'kak']",netral,0
107,2020,mevah ya warnanya wkwkwk  ,mevah ya warna wkwkwk,"['mevah', 'ya', 'warna', 'wkwkwk']",positif,3
108,2020,Koya sama RJ,koya rj,"['koya', 'rj']",netral,0
109,2020,Bias ku taekook,bias ku taekook,"['bias', 'ku', 'taekook']",negatif,-2
110,2020,Bikin Chimi dan koya kak,bikin chimi koya kak,"['bikin', 'chimi', 'koya', 'kak']",netral,0
111,2020,Cimi  dongkak,cimi dongkak,"['cimi', 'dongkak']",netral,0
112,2020,Karakter koya dan chimmy kak plz,karakter koya chimmy kak plz,"['karakter', 'koya', 'chimmy', 'kak', 'plz']",netral,0
113,2020,Ya ampun. Mau sama yg bikin Tata,ya ampun bikin tata,"['ya', 'ampun', 'bikin', 'tata']",negatif,-1
114,2020,Karakter blackpink  kak,karakter blackpink kak,"['karakter', 'blackpink', 'kak']",netral,0
115,2020,Bikin cimmy dan koya kak..??,bikin cimmy koya kak,"['bikin', 'cimmy', 'koya', 'kak']",netral,0
116,2020,Sehingga tgl. 20 Juni ibu bs mengolah nilai.nya sebelum rapat pleno tgl. 21 Juni..,tanggal juni olah nilai rapat pleno tanggal juni,"['tanggal', 'juni', 'olah', 'nilai', 'rapat', 'pleno', 'tanggal', 'juni']",negatif,-5
117,2020,Rj chimmy sohoky,rj chimmy sohoky,"['rj', 'chimmy', 'sohoky']",netral,0
118,2020,kakak aku ARMY,kakak army,"['kakak', 'army']",netral,0
119,2020,Yang cimmy,cimmy,['cimmy'],netral,0
120,2020,Pls bikin chimmy,pls bikin chimmy,"['pls', 'bikin', 'chimmy']",negatif,-3
121,2020,Kak..bikin yang Mang sama Chimmy kk,kak bikin chimmy,"['kak', 'bikin', 'chimmy']",netral,0
122,2020,"Humorku sebatas ""cooky botak, tata botak"" ?",humor batas cooky botak tata botak,"['humor', 'batas', 'cooky', 'botak', 'tata', 'botak']",negatif,-2
123,2020,bikin hot chocolate army lagi dunk    .kohl ?,bikin hot chocolate army kohl,"['bikin', 'hot', 'chocolate', 'army', 'kohl']",negatif,-4
124,2020,Koya dan RJ kak plis,koya rj kak plis,"['koya', 'rj', 'kak', 'plis']",netral,0
125,2020,Kak buat (koya dan chimmy),kak koya chimmy,"['kak', 'koya', 'chimmy']",netral,0
126,2020,Kak RJ,kak rj,"['kak', 'rj']",netral,0
127,2020,Kakak sisca simi mang ka,kakak sisca simi kak,"['kakak', 'sisca', 'simi', 'kak']",netral,0
128,2020,  Tuh bikin sanaa,tuh bikin,"['tuh', 'bikin']",netral,0
129,2020,Chimmy ka,chimmy kak,"['chimmy', 'kak']",netral,0
130,2020,https://chat.whatsapp.com/JlObl6w1jHQ6ToYEblFkRV kk sisca khol mau masuk grup army aku ga kk,sisca khol masuk grup army,"['sisca', 'khol', 'masuk', 'grup', 'army']",negatif,-4
131,2020,Bikin lah ? ,bikin,['bikin'],netral,0
132,2020,Mau chimi dan shorkie,chimi shorkie,"['chimi', 'shorkie']",netral,0
133,2020,dijual jg laris inisikk chocobomb character,jual laris inisik chocobomb character,"['jual', 'laris', 'inisik', 'chocobomb', 'character']",positif,1
134,2020,Kak bikin karakter chimmy sama mang kak,kak bikin karakter chimmy kak,"['kak', 'bikin', 'karakter', 'chimmy', 'kak']",netral,0
135,2020,koya plis,koya plis,"['koya', 'plis']",netral,0
136,2020,Koya sama mang kak,koya kak,"['koya', 'kak']",netral,0
137,2020,Emang itu teh kukitata tuh peliharaan kalo emang peliharaan itu nama nya apa peliharaan nya,teh kukitata tuh pelihara kalo pelihara nama nya pelihara nya,"['teh', 'kukitata', 'tuh', 'pelihara', 'kalo', 'pelihara', 'nama', 'nya', 'pelihara', 'nya']",positif,10
138,2020,Kak bikin ciymiy dan rj,kak bikin ciymiy rj,"['kak', 'bikin', 'ciymiy', 'rj']",netral,0
139,2020,Bikin karakter chimmy boleh ga kaka siska kohl,bikin karakter chimmy kakak siska kohl,"['bikin', 'karakter', 'chimmy', 'kakak', 'siska', 'kohl']",netral,0
140,2020,Karakter chimmy kaa sisca,karakter chimmy kak sisca,"['karakter', 'chimmy', 'kak', 'sisca']",netral,0
141,2020,Karakter chimmy kak,karakter chimmy kak,"['karakter', 'chimmy', 'kak']",netral,0
142,2020,Mang ka,kak,['kak'],netral,0
143,2020,Auto bookmark wkwk,auto bookmark wkwk,"['auto', 'bookmark', 'wkwk']",netral,0
144,2020,Rj sm shokky pasti gampang banget karna warna nya basic?,rj shokky gampang banget warna nya basic,"['rj', 'shokky', 'gampang', 'banget', 'warna', 'nya', 'basic']",positif,1
145,2020,Chimiy dan koya,chimiy koya,"['chimiy', 'koya']",netral,0
146,2020,Rj dan shoky ka,rj shoky kak,"['rj', 'shoky', 'kak']",netral,0
147,2020,Karakter chimi donk kak,karakter chimi kak,"['karakter', 'chimi', 'kak']",netral,0
148,2020,   iya pen bat,iya pengin banget,"['iya', 'pengin', 'banget']",netral,0
149,2020,Bikin karakter boboiboy dan kawan -kawannya,bikin karakter boboiboy kawan kawan,"['bikin', 'karakter', 'boboiboy', 'kawan', 'kawan']",netral,0
150,2020,Semua karakter bt21 dong,karakter bt,"['karakter', 'bt']",netral,0
151,2020,Muka nya aja bts,muka nya bts,"['muka', 'nya', 'bts']",netral,0
152,2020,Kk bikin yg RJ sama CIMMY,bikin rj cimmy,"['bikin', 'rj', 'cimmy']",netral,0
153,2020,Chimmy sama rj,chimmy rj,"['chimmy', 'rj']",netral,0
154,2020,Chimmy dan Koya kk,chimmy koya,"['chimmy', 'koya']",netral,0
155,2020,gemeess bgtt ??,gemees banget,"['gemees', 'banget']",netral,0
156,2020,Kak coba bikin versi semua BT21 pasti gemoyyy?,kak coba bikin versi bt gemoy,"['kak', 'coba', 'bikin', 'versi', 'bt', 'gemoy']",positif,1
157,2020,Van dan mang plis,van plis,"['van', 'plis']",netral,0
158,2020,Kaka coba bikin coklat semua bts,kakak coba bikin coklat bts,"['kakak', 'coba', 'bikin', 'coklat', 'bts']",positif,1
159,2020,Hello Kitty kak,hello kitty kak,"['hello', 'kitty', 'kak']",positif,2
160,2020,Skzoo kak,skzo kak,"['skzo', 'kak']",netral,0
161,2020,Kakak bikin bt21 chimmy koya,kakak bikin bt chimmy koya,"['kakak', 'bikin', 'bt', 'chimmy', 'koya']",netral,0
162,2020,Blek Ping kak,blek ping kak,"['blek', 'ping', 'kak']",netral,0
163,2020,kakkk bales dm tolong,kak balas dm tolong,"['kak', 'balas', 'dm', 'tolong']",negatif,-4
164,2020,Di tempatq namanya lopes,tempatq nama lopes,"['tempatq', 'nama', 'lopes']",netral,0
165,2020,Di tempat ku martabak manis/ terang bulan,ku martabak manis terang,"['ku', 'martabak', 'manis', 'terang']",positif,2
166,2020,  mending beli aja mom wkwk,mending beli mom wkwk,"['mending', 'beli', 'mom', 'wkwk']",negatif,-2
167,2020,Terang bulan kak,terang kak,"['terang', 'kak']",negatif,-1
168,2020,  AYO KITA MINTA,ayo,['ayo'],positif,4
169,2020,Tarang bulan,tarang,['tarang'],netral,0
170,2020,Ditempat ku namanya terang bulan,tempat ku nama terang,"['tempat', 'ku', 'nama', 'terang']",negatif,-4
171,2020,"Di tempatku namanya apam pinang, ada jg beberapa yg bilang martabak manis",tempat nama apam pinang bilang martabak manis,"['tempat', 'nama', 'apam', 'pinang', 'bilang', 'martabak', 'manis']",netral,0
172,2020,Sama kak martabak manis,kak martabak manis,"['kak', 'martabak', 'manis']",positif,3
173,2020,  tapi yg makan kamu,makan,['makan'],netral,0
174,2020,Kalo aku namanya sinar bulan,kalo nama sinar,"['kalo', 'nama', 'sinar']",netral,0
175,2020,Kalau dipun nya ku mar tambak manis,pun nya ku mar tambak manis,"['pun', 'nya', 'ku', 'mar', 'tambak', 'manis']",negatif,-3
176,2020,Bikin macaron bt21 ka,bikin macaron bt kak,"['bikin', 'macaron', 'bt', 'kak']",netral,0
177,2020,  saya tidak suka:),suka,['suka'],positif,2
178,2020,Kak buat makanan yang terbuat dari cokelat yang enak dan lumer,kak makan buat cokelat enak lumer,"['kak', 'makan', 'buat', 'cokelat', 'enak', 'lumer']",negatif,-1
179,2020,Bikin color kak,bikin color kak,"['bikin', 'color', 'kak']",netral,0
180,2020,Teramg bulan,teramg,['teramg'],netral,0
181,2020,Itu bukan martabak itu kue bandung?,martabak kue bandung,"['martabak', 'kue', 'bandung']",negatif,-1
182,2020,tempe mendoan cek ??,tempe mendoan cek,"['tempe', 'mendoan', 'cek']",negatif,-4
183,2020,Knp masak di kamar terusss? kali" di dapur dong,masak kamar kali dapur,"['masak', 'kamar', 'kali', 'dapur']",netral,0
184,2020,gapunya alatnya doang cek,alat doang cek,"['alat', 'doang', 'cek']",negatif,-4
185,2020,Terang bulan?,terang,['terang'],negatif,-1
186,2020,"Ka. Bikin. Gulali. Dari. Ayam. KFC. Dong,. T ini",kak bikin gulali ayam kfc t,"['kak', 'bikin', 'gulali', 'ayam', 'kfc', 't']",netral,0
187,2020,"Enakk ya ga pake parkir, gapake antri kalo pengen apa-apa langsung buat dikamar everiting ada ?",enak ya pakai parkir pakai antri kalo pengin apaapa langsung kamar everiting,"['enak', 'ya', 'pakai', 'parkir', 'pakai', 'antri', 'kalo', 'pengin', 'apaapa', 'langsung', 'kamar', 'everiting']",positif,5
188,2020,Request martabak tai kak,request martabak tahi kak,"['request', 'martabak', 'tahi', 'kak']",negatif,-5
189,2020,  salam damai ???,salam damai,"['salam', 'damai']",netral,0
190,2020,Teramg bulan ??,teramg,['teramg'],netral,0
191,2020,  i find u:v,i find lu v,"['i', 'find', 'lu', 'v']",netral,0
192,2020,Say brpa takarannya di tulis dong?,sayang takar tulis,"['sayang', 'takar', 'tulis']",positif,3
193,2020, .nia03 aku juga terang bulan di kaltim,nia terang kaltim,"['nia', 'terang', 'kaltim']",negatif,-1
194,2020,Tarang bulan ?,tarang,['tarang'],netral,0
195,2020,Klok di daerah ku terang bulan,kalo daerah ku terang,"['kalo', 'daerah', 'ku', 'terang']",negatif,-1
196,2020, .yudasaputra_03 dikalimantan jg terang bulan,yudasaputra dikalimantan terang,"['yudasaputra', 'dikalimantan', 'terang']",negatif,-1
197,2020, .27 Aku dari bali,bal,['bal'],netral,0
198,2020,Didaerah ku nama nya martabak mahal?,daerah ku nama nya martabak mahal,"['daerah', 'ku', 'nama', 'nya', 'martabak', 'mahal']",positif,1
199,2020,Itu tepung terigu nya pake protein apa kak??,tepung terigu nya pakai protein kak,"['tepung', 'terigu', 'nya', 'pakai', 'protein', 'kak']",netral,0
200,2020,Terang bulan namanya di sini,terang nama,"['terang', 'nama']",negatif,-1
201,2020,Terang bulan namanya,terang nama,"['terang', 'nama']",negatif,-1
202,2020,mulai bersarang  ,sarang,['sarang'],netral,0
203,2020,Yg triphobia mana suaranya???,triphobia suara,"['triphobia', 'suara']",positif,1
204,2020,Ka bikin cakwe hantu goreng itu ks,kak bikin cakwe hantu goreng ks,"['kak', 'bikin', 'cakwe', 'hantu', 'goreng', 'ks']",negatif,-2
205,2020,Martabak telur donkk (martabak asin),martabak telur martabak asin,"['martabak', 'telur', 'martabak', 'asin']",netral,0
