index,Tahun,Comments,preprocessed,tokenize_text,label,score
14,2023,Aku folowers kaka mau minta bantuan aku bingung kerja abis kontrak punya utang 2 juta klw gak kebayar motor aku di sita pegadaian aku suka nontin konten konten kaka bisa minta tolong gak kaka aku kerjanya gajinya kecil 60 rb  bisa bantu dana 0895380228539,folowers kakak bantu bingung kerja habis kontrak utang juta bayar motor sita gadai suka nontin konten konten kakak tolong kakak kerja gaji ribu bantu dana,"['folowers', 'kakak', 'bantu', 'bingung', 'kerja', 'habis', 'kontrak', 'utang', 'juta', 'bayar', 'motor', 'sita', 'gadai', 'suka', 'nontin', 'konten', 'konten', 'kakak', 'tolong', 'kakak', 'kerja', 'gaji', 'ribu', 'bantu', 'dana']",netral,-5
15,2023,aku tau ap yg ada di pikiranmu,tau pikir,"['tau', 'pikir']",negatif,-1
16,2023,apa faedah nya?,faedah nya,"['faedah', 'nya']",negatif,3
17,2023,apalah Cok gak ngerti lagi gw,apa cok erti gue,"['apa', 'cok', 'erti', 'gue']",negatif,-3
18,2023,ayy ayyğ???ğ???ğ???,ay ay wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['ay', 'ay', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,-3
19,2023,bang berani gk ngasih ip12mini ke aku?,bang berani asih ipmini,"['bang', 'berani', 'asih', 'ipmini']",netral,2
20,2023,bang gimana gambar tato di tangan udah belum?,bang gambar tato tangan,"['bang', 'gambar', 'tato', 'tangan']",netral,0
21,2023,bang kemas the best ğ???,bang kemas the best wajah gembira urai air mata,"['bang', 'kemas', 'the', 'best', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,0
22,2023,bang minta tolong TF 300 ajh bg buat bayar utang bingung udh di tagih trağ??¢ semoga berkah bg,bang tolong tf bang bayar utang bingung tagih tra wajah menang moga berkah bang,"['bang', 'tolong', 'tf', 'bang', 'bayar', 'utang', 'bingung', 'tagih', 'tra', 'wajah', 'menang', 'moga', 'berkah', 'bang']",netral,-7
23,2023,BANG RICCI BELANJA KE INDOMARET TERUS MINTA BAYARIN ORANG RANDOM TF 500K,bang ricci belanja indomaret bayarin orang random tf k,"['bang', 'ricci', 'belanja', 'indomaret', 'bayarin', 'orang', 'random', 'tf', 'k']",netral,-5
24,2023,"Bang samperin aku dong ke duckking lippo mall puri,",bang samperin duckking lippo mal puri,"['bang', 'samperin', 'duckking', 'lippo', 'mal', 'puri']",netral,0
25,2023,beda bgt lochh,beda banget loch,"['beda', 'banget', 'loch']",negatif,-2
26,2023,belom balik modal,modal,['modal'],negatif,-1
27,2023,beneran nih ğ??¯?,benar nih wajah hening,"['benar', 'nih', 'wajah', 'hening']",negatif,-2
28,2023,berani ga jadi pengamen di lampu merah. Bismillah 500 ribu,berani amen lampu merah bismillah ribu,"['berani', 'amen', 'lampu', 'merah', 'bismillah', 'ribu']",netral,9
29,2023,besok janji botak,besok janji botak,"['besok', 'janji', 'botak']",netral,0
30,2023,Best hair studio!! servicenya gokill bagus banget ğ??,best hair studio servicenya gila bagus banget wajah senyum lebar mata hati,"['best', 'hair', 'studio', 'servicenya', 'gila', 'bagus', 'banget', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,-4
31,2023,bg aku da follow ne mw  bgi hadia nya,bang dah follow hadia nya,"['bang', 'dah', 'follow', 'hadia', 'nya']",netral,-3
32,2023,bg aku mau ipone,bang ipone,"['bang', 'ipone']",netral,0
33,2023,bg guee fans berat lohhh ni... Gak pernah dapet hadiah dari ABG.. gua selalu on teruss tauu liat konten luuğ?¥¹ğ???,bang gue fan berat loh nih hadiah abang gua on tau lihat konten lu wajah agak senyum,"['bang', 'gue', 'fan', 'berat', 'loh', 'nih', 'hadiah', 'abang', 'gua', 'on', 'tau', 'lihat', 'konten', 'lu', 'wajah', 'agak', 'senyum']",positif,5
34,2023,biar serba putih,biar serba putih,"['biar', 'serba', 'putih']",netral,-4
35,2023,bsmllh hp bru,bsmllh hp,"['bsmllh', 'hp']",netral,0
36,2023,cek dm ka,cek dm kak,"['cek', 'dm', 'kak']",netral,-4
37,2023,cek DM kak ğ??¬ aku lagi nntn kkk sekarang,cek dm kak wajah seringai tonton,"['cek', 'dm', 'kak', 'wajah', 'seringai', 'tonton']",netral,-8
38,2023,cii ğ??­,ci wajah menang keras,"['ci', 'wajah', 'menang', 'keras']",netral,
39,2023,"ğ???suhu, panutan gua",angkat tangan suhu panutan gua,"['angkat', 'tangan', 'suhu', 'panutan', 'gua']",positif,4
40,2023,"dia loh yull yg mksd akuu wktu itu ikut takemout, benerr kannn miriiippp",loh yul maksud takemout miriip,"['loh', 'yul', 'maksud', 'takemout', 'miriip']",netral,2
41,2023,Dm rek,dm rek,"['dm', 'rek']",netral,0
42,2023,duet coba bang ikram,duet coba bang ikram,"['duet', 'coba', 'bang', 'ikram']",netral,-1
43,2023,"eh konten begini boleh di report ga si?? Kayak pengemis followers jadinya,mana banyak lagi yg konten begini ğ?¤£",eh konten report sih kayak emis followers konten tertawa terbahakbahak,"['eh', 'konten', 'report', 'sih', 'kayak', 'emis', 'followers', 'konten', 'tertawa', 'terbahakbahak']",negatif,2
44,2023,eh mksd aku emang beneran dia kannn,eh maksud benar,"['eh', 'maksud', 'benar']",netral,0
45,2023,elah mentang mentang owe baby happy nerus Bae Luh ğ??,elah mentang mentang owe baby happy nus bae lu wajah senyum sombong,"['elah', 'mentang', 'mentang', 'owe', 'baby', 'happy', 'nus', 'bae', 'lu', 'wajah', 'senyum', 'sombong']",negatif,
46,2023,gua juga udah follow tiktok Ig lu bang wkwkw sat set sat set,gua follow tiktok ig lu bang wkwkw sat set sat set,"['gua', 'follow', 'tiktok', 'ig', 'lu', 'bang', 'wkwkw', 'sat', 'set', 'sat', 'set']",netral,0
47,2023,hah,hah,['hah'],netral,0
48,2023,Hallo udh sarapan belum,halo sarap,"['halo', 'sarap']",netral,4
49,2023,Halo Ka willie Dan Ka Vilmeiğ???â¤ï¸,halo kak willie kak vilmei angkat tangan hati merah,"['halo', 'kak', 'willie', 'kak', 'vilmei', 'angkat', 'tangan', 'hati', 'merah']",netral,6
50,2023,hebat anak ganteng,hebat anak ganteng,"['hebat', 'anak', 'ganteng']",positif,0
51,2023,"ia kak dri dulu justru aku sukanya lihat mata agakÂ² sembab & wajahÂ² kelelahan aku suka ada pesona tersendiri gitu, kagum aja gitu",kak suka lihat mata agak sembab wajah lelah suka pesona sendiri kagum,"['kak', 'suka', 'lihat', 'mata', 'agak', 'sembab', 'wajah', 'lelah', 'suka', 'pesona', 'sendiri', 'kagum']",positif,8
52,2023,iiii baby happy dong yng di pilih wkwk,i baby happy pilih wkwk,"['i', 'baby', 'happy', 'pilih', 'wkwk']",positif,5
53,2023,INI TOP COMMENT! Sini rekening kau ku tf,top comment rekening kau ku tf,"['top', 'comment', 'rekening', 'kau', 'ku', 'tf']",positif,5
54,2023,intinya Jan terlalu percaya gitu aja sih,inti percaya sih,"['inti', 'percaya', 'sih']",negatif,2
55,2023,"iya karna jauh orang orangnya kak jadi ga dapet aipon, barang kali bisa di tf kak",iya orang orang kak aipon barang kali tf kak,"['iya', 'orang', 'orang', 'kak', 'aipon', 'barang', 'kali', 'tf', 'kak']",netral,0
56,2023,jangan lupa jurus gombal'yğ???ğ??? tau aja yg bening,lupa jurus gombalya wajah gembira urai air mata wajah gembira urai air mata tau bening,"['lupa', 'jurus', 'gombalya', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'tau', 'bening']",positif,-8
57,2023,jir diliat istrinya ahhaha,jir istri ahhaha,"['jir', 'istri', 'ahhaha']",positif,-3
58,2023,"kaa aku udh paket lengkap,cita cita pengen kebeli iphone,tapi ga kebeli kebeli",kak paket lengkap cita cita pengin kebel iphone kebel kebel,"['kak', 'paket', 'lengkap', 'cita', 'cita', 'pengin', 'kebel', 'iphone', 'kebel', 'kebel']",netral,3
59,2023,"kagak bg, yang ada pusing ngelihatnyağ???",kagak bang pusing wajah gembira urai air mata,"['kagak', 'bang', 'pusing', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
60,2023,kagak lahğ???ğ??? semangat terus koh ngontennyağ??¥ğ??¥,kagak wajah gembira urai air mata wajah gembira urai air mata semangat koh ngontennya api api,"['kagak', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'semangat', 'koh', 'ngontennya', 'api', 'api']",positif,2
61,2023,kak dpt DM dri tim Kaka katanyadpt uang 10jt?? bener ga si ni kak ??,kak dm tim kakak katanyadpt uang jtiphone sih nih kak,"['kak', 'dm', 'tim', 'kakak', 'katanyadpt', 'uang', 'jtiphone', 'sih', 'nih', 'kak']",netral,-4
62,2023,Kaka Bule braÃ±i Ga Kasi Hadia Buat Akuğ???â¤ï¸,kakak bule bra i kasih hadia angkat tangan hati merah,"['kakak', 'bule', 'bra', 'i', 'kasih', 'hadia', 'angkat', 'tangan', 'hati', 'merah']",positif,6
63,2023,kangen mas   di Indonesiağ??,kangen mas indonesia wajah senyum lebar mata hati,"['kangen', 'mas', 'indonesia', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",netral,-1
64,2023,kasih pahamm,kasih paham,"['kasih', 'paham']",positif,1
65,2023,kayak gojo kolong jembatan,kayak gojo kolong jembatan,"['kayak', 'gojo', 'kolong', 'jembatan']",negatif,-7
66,2023,"kayaknya belum deh, soalnya kan doi mles mandi atauu saking sibuknya jd lupa atau sengaja dilupa2in ğ?¤­",kayak deh doi mles mandi saking sibuk lupa sengaja dilupain wajah dengan tangan tutup mulut,"['kayak', 'deh', 'doi', 'mles', 'mandi', 'saking', 'sibuk', 'lupa', 'sengaja', 'dilupain', 'wajah', 'dengan', 'tangan', 'tutup', 'mulut']",negatif,-19
67,2023,kerja,kerja,['kerja'],netral,0
68,2023,KERJAAAA !!!!!,kerja,['kerja'],netral,0
69,2023,"ketemu saya doank bang, saya udah follow semua",ketemu doang bang follow,"['ketemu', 'doang', 'bang', 'follow']",netral,1
70,2023,kirain tukang sulap bisa nebak kartu ğ???,tukang sulap nebak kartu wajah senyum lebar dan keringat,"['tukang', 'sulap', 'nebak', 'kartu', 'wajah', 'senyum', 'lebar', 'dan', 'keringat']",negatif,-1
71,2023,kita gak kenal tp kita sepemikiran,kenal pikir,"['kenal', 'pikir']",netral,0
72,2023,kk minta hp dong untuk sekolah,hp sekolah,"['hp', 'sekolah']",netral,3
73,2023,kl pake ilmuku nanti dibilang curangâ?¦ğ??¢,kalo pakai ilmu bilang curang wajah menang,"['kalo', 'pakai', 'ilmu', 'bilang', 'curang', 'wajah', 'menang']",negatif,-2
74,2023,"kmarin sya dapat chat di IG katanya sya dapat hp iPhone suruh byr ongkir 50 RB,itu beneran GK sih,atw modus.",kemarin chat ig hp iphone suruh byr ongkir ribu benar sih modus,"['kemarin', 'chat', 'ig', 'hp', 'iphone', 'suruh', 'byr', 'ongkir', 'ribu', 'benar', 'sih', 'modus']",netral,-4
75,2023,"ko jdi dukung2 an si, lu kira pemilu",dukung an sih lu milu,"['dukung', 'an', 'sih', 'lu', 'milu']",negatif,4
76,2023,kocak ğ???,kocak wajah gembira urai air mata,"['kocak', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,
77,2023,"koh pengen ditraktir juga koh.. pengen beli baju buat mybaby yg baru lahir ğ??? Uda follow semua akun dr ig, tiktok dan ytubeğ???ğ??",koh pengin traktir koh pengin beli baju mybaby lahir wajah malaikat follow akun ig tiktok ytube wajah senyum lebar dan keringat lipat tangan,"['koh', 'pengin', 'traktir', 'koh', 'pengin', 'beli', 'baju', 'mybaby', 'lahir', 'wajah', 'malaikat', 'follow', 'akun', 'ig', 'tiktok', 'ytube', 'wajah', 'senyum', 'lebar', 'dan', 'keringat', 'lipat', 'tangan']",netral,6
78,2023,kok kayak ada mirip" nya yah bangğ?¤£,kayak nya ya bang tertawa terbahakbahak,"['kayak', 'nya', 'ya', 'bang', 'tertawa', 'terbahakbahak']",positif,2
79,2023,ktnya bodo amat ga julid lah itu diatas ngetik apaan kakak cantik berkamera nokia grafik 144p? ( yang dikatain grafik 4K ),bodo julid atas etik kakak cantik kamera nokia grafik p katai grafik k,"['bodo', 'julid', 'atas', 'etik', 'kakak', 'cantik', 'kamera', 'nokia', 'grafik', 'p', 'katai', 'grafik', 'k']",negatif,-11
80,2023,"kurang famous seperti dulu, jadi harus buka dulu biar rame",famous buka biar rame,"['famous', 'buka', 'biar', 'rame']",netral,0
81,2023,kurang keren jika gak gunting rambut bismillah semoga 300k amin ğ???,keren gunting rambut bismillah moga k amin angkat tangan,"['keren', 'gunting', 'rambut', 'bismillah', 'moga', 'k', 'amin', 'angkat', 'tangan']",netral,9
82,2023,lah padahal dia udah terkenal,kenal,['kenal'],negatif,1
83,2023,mantull,mantul,['mantul'],netral,0
84,2023,mau ipon,ipon,['ipon'],netral,0
85,2023,mirip anjayy srius,anjay srius,"['anjay', 'srius']",negatif,-3
86,2023,Mirip teh asma ga sii,teh asma sih,"['teh', 'asma', 'sih']",netral,1
87,2023,miskin lu bang ğ???,miskin lu bang wajah gembira urai air mata,"['miskin', 'lu', 'bang', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-6
88,2023,"Mohon bantuannya ya guys
https://kitabisa.com/campaign/460779?utm_source=socialsharing_campaigner_web_9732cba52e1b4e0099d6742368a1fea0&utm_medium=share_campaign_copas&utm_campaign=share_detail_campaign
7380866239 BCA atas nama Dede Ahmad",mohon bantu ya guys baca nama adek ahmad,"['mohon', 'bantu', 'ya', 'guys', 'baca', 'nama', 'adek', 'ahmad']",netral,
89,2023,mosok pot bunga wkwk,mosok pot bunga wkwk,"['mosok', 'pot', 'bunga', 'wkwk']",netral,0
90,2023,mukanya kaya cowok perebut pcr orang yağ???,muka kayak cowok rebut pcr orang ya wajah gembira urai air mata,"['muka', 'kayak', 'cowok', 'rebut', 'pcr', 'orang', 'ya', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-6
91,2023,ngemis,ngemis,['ngemis'],netral,0
92,2023,ngemisÂ² btingg,ngemis bting,"['ngemis', 'bting']",netral,0
93,2023,"ngotak lah anjir klo minta, emng dia bapak lu",ngotak anjir kalo lu,"['ngotak', 'anjir', 'kalo', 'lu']",negatif,-2
94,2023,no 5 bismillah 500 bang buat beli berassss ğ??ğ??ğ??ğ??ğ??ğ??ğ??,no bismillah bang beli beras wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia,"['no', 'bismillah', 'bang', 'beli', 'beras', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",netral,24
95,2023,nya udah rapiğ??,nya rapi wajah gembira dengan mata bahagia,"['nya', 'rapi', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",positif,4
96,2023,Oalah diaa tohhh,oalah,['oalah'],netral,0
97,2023,"ogah,kontenya pembohoan wkwkkw",ogah konte pembohoan wkwkkw,"['ogah', 'konte', 'pembohoan', 'wkwkkw']",negatif,-3
98,2023,ohhh ini yg jarang mandi ituğ??ğ??,oh jarang mandi wajah julur lidah dan mejam mata wajah julur lidah dan mejam mata,"['oh', 'jarang', 'mandi', 'wajah', 'julur', 'lidah', 'dan', 'mejam', 'mata', 'wajah', 'julur', 'lidah', 'dan', 'mejam', 'mata']",negatif,-4
99,2023,pengen ngeliat langsung deh,pengin langsung deh,"['pengin', 'langsung', 'deh']",positif,3
100,2023,rambutnya makin naik,rambut,['rambut'],netral,0
101,2023,real dance,real dance,"['real', 'dance']",positif,2
102,2023,"rill genre harem sih, karna koko sdh membuktikan dr animeğ???ğ???ğ???",ril genre harem sih koko bukti anime wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['ril', 'genre', 'harem', 'sih', 'koko', 'bukti', 'anime', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,-6
103,2023,sabar bang kwkww,sabar bang kwkw,"['sabar', 'bang', 'kwkw']",positif,5
104,2023,saking kerenya bikin pusing kakğ???,saking kere bikin pusing kak wajah gembira urai air mata,"['saking', 'kere', 'bikin', 'pusing', 'kak', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,-5
105,2023,sambil ngepost...random jg dong followers setianya,ngepost random followers setia,"['ngepost', 'random', 'followers', 'setia']",negatif,-8
106,2023,"sehat selalu org baik,lancar sllu rejekinya jgn prnah lelah mnjd org baik",sehat orang lancar rejekinya lelah mnjd orang,"['sehat', 'orang', 'lancar', 'rejekinya', 'lelah', 'mnjd', 'orang']",positif,6
107,2023,selagi positif jalanin Trias bro Ojo kendor#musuh terbesar bayangan broo salam akal sehat ğ???,selagi positif jalan trias bro ojo kendor besar bayang bro salam akal sehat wajah kedip,"['selagi', 'positif', 'jalan', 'trias', 'bro', 'ojo', 'kendor', 'besar', 'bayang', 'bro', 'salam', 'akal', 'sehat', 'wajah', 'kedip']",positif,9
108,2023,semoga aja keciduk bng dpet rezekinya Amin,moga ciduk bang dpet rezeki amin,"['moga', 'ciduk', 'bang', 'dpet', 'rezeki', 'amin']",positif,4
109,2023,semoga yang di harapkan terkabulkan amin..,moga harap kabul amin,"['moga', 'harap', 'kabul', 'amin']",positif,1
110,2023,Senggol dong bang ğ???ğ???,senggol bang wajah gembira urai air mata wajah gembira urai air mata,"['senggol', 'bang', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-2
111,2023,Seriusan mba? bisa ngilangin perut buncit?,serius mbak hilang perut buncit,"['serius', 'mbak', 'hilang', 'perut', 'buncit']",negatif,-6
112,2023,setuju... pedagang2 tua,tuju dagang tua,"['tuju', 'dagang', 'tua']",netral,-5
113,2023,"si ricie nih emg agak laen,liatin cwe org kek gt lgğ?¤®",sih ricie nih lihat cewek orang kayak wajah muntah,"['sih', 'ricie', 'nih', 'lihat', 'cewek', 'orang', 'kayak', 'wajah', 'muntah']",negatif,-3
114,2023,sok asik,sok asik,"['sok', 'asik']",negatif,4
115,2023,sukanya sama   ğ??,suka wajah senyum lebar mata hati,"['suka', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,1
116,2023,tante girang,tante girang,"['tante', 'girang']",negatif,3
117,2023,tengokk,tengok,['tengok'],netral,0
118,2023,terus kalo muka situ kaya gimana komenÂ² muka orangğ???,kalo muka situ kayak komen muka orang wajah gembira urai air mata,"['kalo', 'muka', 'situ', 'kayak', 'komen', 'muka', 'orang', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
119,2023,tf sayaaa kalau ditepatin. Ga ditepatin janjinya dosa loh banggg mampus kauuuuğ??¥ğ??¥ğ???ğ???ğ???,tf ditepatin ditepatin janji dosa loh bang mampus kau api api wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['tf', 'ditepatin', 'ditepatin', 'janji', 'dosa', 'loh', 'bang', 'mampus', 'kau', 'api', 'api', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
120,2023,thank you udah pake batik bro...,thank you pakai batik bro,"['thank', 'you', 'pakai', 'batik', 'bro']",positif,4
121,2023,thankyou abangda,thankyou abangda,"['thankyou', 'abangda']",netral,0
122,2023,Threads itu namanya,threads nama,"['threads', 'nama']",netral,0
123,2023,tolong bantu aku kak,tolong bantu kak,"['tolong', 'bantu', 'kak']",netral,-3
124,2023,ubanan maksudnya? ğ??¢,uban maksud wajah menang,"['uban', 'maksud', 'wajah', 'menang']",positif,1
125,2023,ud lama bnget cuy,banget cuy,"['banget', 'cuy']",netral,0
126,2023,uda beda skrg,beda,['beda'],negatif,-2
127,2023,udah di TF blom bng,tf bang,"['tf', 'bang']",netral,0
128,2023,udah paket lengkap jg ni bang,paket lengkap nih bang,"['paket', 'lengkap', 'nih', 'bang']",positif,3
129,2023,"udh Khu follow ,mogah dapat seapa adanya ğ??¢",khu follow mogah apa wajah menang,"['khu', 'follow', 'mogah', 'apa', 'wajah', 'menang']",netral,-4
130,2023,untung lu mana,untung lu,"['untung', 'lu']",positif,2
131,2023,wih sering komen juga kamu yah sini rekening kamu,wih komen ya rekening,"['wih', 'komen', 'ya', 'rekening']",netral,0
132,2023,wkkwkw alwas,wkkwkw alwas,"['wkkwkw', 'alwas']",netral,0
133,2023,wkwkwk,wkwkwk,['wkwkwk'],positif,3
134,2023,wtf,wtf,['wtf'],netral,0
135,2023,ya tuhan mau jugah aku di bantu dengan abang,ya tuhan jugah bantu abang,"['ya', 'tuhan', 'jugah', 'bantu', 'abang']",positif,2
136,2023,yang menang hp siapa,menang hp,"['menang', 'hp']",netral,-1
137,2023,yaolo semoga rejeki mengalir terus kak seperti air yg TDK ada henti2nya. Amiinğ?¤²ğ?¤²semoga bisa terus berbagi dan membantu yg lagi susah,yaolo moga rejeki alir kak air henti amin tangan angkat dan rapat sama tangan angkat dan rapat sama moga bagi bantu susah,"['yaolo', 'moga', 'rejeki', 'alir', 'kak', 'air', 'henti', 'amin', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'moga', 'bagi', 'bantu', 'susah']",positif,5
138,2023,yg terakhir putusin aja bang,putusin bang,"['putusin', 'bang']",netral,0
139,2023,"yuk bentar lagi 1juta follower , terus berkarya y, pas hr ini Ultah ku, nonton in kamu dari take me out smp skrg , ngak bosen2. Seru. Semoga bs ktm kamu ,    dll, pas Ultah ku, doanya dari   . Thx",yuk bentar juta follower karya ya pas ultah ku tonton take me out bosanbosan seru moga ktm pas ultah ku doa thx,"['yuk', 'bentar', 'juta', 'follower', 'karya', 'ya', 'pas', 'ultah', 'ku', 'tonton', 'take', 'me', 'out', 'bosanbosan', 'seru', 'moga', 'ktm', 'pas', 'ultah', 'ku', 'doa', 'thx']",positif,12
140,2023,zag zeg..gasskeeeun,zag zeg gasskeeun,"['zag', 'zeg', 'gasskeeun']",netral,0
141,2023,".angietaniaa kak bntu aku dong buat lunasin spp aku, aku gk bsa ikut ujian krna masih nunggakğ?¥º",angietania kak bantu lunasin sapa uji nunggak wajah memelas,"['angietania', 'kak', 'bantu', 'lunasin', 'sapa', 'uji', 'nunggak', 'wajah', 'memelas']",netral,0
142,2023,".annisal haha mau komen kek gini, udah terwakilkanğ???",annisal haha komen kayak wakil wajah gembira urai air mata,"['annisal', 'haha', 'komen', 'kayak', 'wakil', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
143,2023,.d.yulian_ iya sih mending buat konten duet bucin aja sama teguh suwandi pasti lebih banyak yg view dan like,diyulian iya sih mending konten duet bucin teguh suwandi view like,"['diyulian', 'iya', 'sih', 'mending', 'konten', 'duet', 'bucin', 'teguh', 'suwandi', 'view', 'like']",negatif,-3
144,2023,.elvanraff haii ğ?¸,elvanraf hai katak,"['elvanraf', 'hai', 'katak']",netral,0
145,2023,.erpan1140 kirain lu bang,erpan lu bang,"['erpan', 'lu', 'bang']",netral,0
146,2023,.tr sekilas iya wkwk,tr kilas iya wkwk,"['tr', 'kilas', 'iya', 'wkwk']",netral,0
147,2023,#rameinkomen bismilah hp,bismilah hp,"['bismilah', 'hp']",netral,0
148,2023,1 juta aja bang,juta bang,"['juta', 'bang']",positif,2
149,2023,1 sama 2 sihğ??¥,sih api,"['sih', 'api']",positif,2
150,2023,100 jta nya bagi dikit boleh lah ya kakğ??...lu udah kaya soalnyağ???,jta nya dikit ya kak wajah gembira dengan mata bahagia lu kayak wajah gembira urai air mata,"['jta', 'nya', 'dikit', 'ya', 'kak', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'lu', 'kayak', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-5
151,2023,4 az,az,['az'],netral,0
152,2023,5 aja bang ganteng,bang ganteng,"['bang', 'ganteng']",netral,0
153,2023,5 aja ya bagus dan keren,ya bagus keren,"['ya', 'bagus', 'keren']",positif,-2
154,2023,5 bbg,bbg,['bbg'],netral,0
155,2023,5 bgs bang,bagus bang,"['bagus', 'bang']",positif,-2
156,2023,5 emang keren bang,keren bang,"['keren', 'bang']",positif,0
157,2023,5 gpp,gp,['gp'],netral,0
158,2023,5 keren bgt,keren banget,"['keren', 'banget']",positif,0
159,2023,5 kren,keren,['keren'],netral,0
160,2023,5 mantap,mantap,['mantap'],positif,5
161,2023,50k donk ko,k,['k'],netral,0
