index,Tahun,Comments,preprocessed,tokenize_text,label,score
11,2023,"Bismillah sehat"" Se kluarga Kakak dan bibu semoga cepet dapet ganti nya yg luar biasa dari allah, semoga rezeki nya tmbh mengalir deras nggak ada berhenti nya Amiinn ??¤² doa terbaik buat kakak sekeluarga dan crow camile ??¤²??¤????? bismillah di kasih produk camile 1 aja ???¸",bismillah sehat keluarga kakak bibu moga cepat ganti nya allah moga rezeki nya alir deras henti nya amin tangan angkat dan rapat sama doa baik kakak keluarga crow camile tangan angkat dan rapat sama wajah peluk wajah malaikat bismillah kasih produk camile lipat tangan,"['bismillah', 'sehat', 'keluarga', 'kakak', 'bibu', 'moga', 'cepat', 'ganti', 'nya', 'allah', 'moga', 'rezeki', 'nya', 'alir', 'deras', 'henti', 'nya', 'amin', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'doa', 'baik', 'kakak', 'keluarga', 'crow', 'camile', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'wajah', 'peluk', 'wajah', 'malaikat', 'bismillah', 'kasih', 'produk', 'camile', 'lipat', 'tangan']",positif,32
12,2023,"Selamattt lebaran kak Nadia,kak aku jualan bakpao karakter kali aja kakak minat???¸??¸»uang hasil jualan nantinya buat tambahan biaya lahiran aku???¸??¸»semoga kakak dan keluarga selalu di beri kesehatan,aamiin??¤²??¸»",selamat lebaran kak nadia kak jual bakpao karakter kali kakak minat lipat tangan warna kulit cerah uang hasil jual tambah biaya lahir lipat tangan warna kulit cerah moga kakak keluarga sehat amin tangan angkat dan rapat sama warna kulit cerah,"['selamat', 'lebaran', 'kak', 'nadia', 'kak', 'jual', 'bakpao', 'karakter', 'kali', 'kakak', 'minat', 'lipat', 'tangan', 'warna', 'kulit', 'cerah', 'uang', 'hasil', 'jual', 'tambah', 'biaya', 'lahir', 'lipat', 'tangan', 'warna', 'kulit', 'cerah', 'moga', 'kakak', 'keluarga', 'sehat', 'amin', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'warna', 'kulit', 'cerah']",positif,32
13,2023,"MasyaAllah Tabarakallah sehat sehat ya kaka   beserta keluarga semoga selalu dalam lindungan Allah, berkah selalu kehidupannya, lancar terus ibadahnya serta rezekinya, semoga selalu dikelilingi oleh orang orang baik????",masyaallah tabarakallah sehat sehat ya kakak serta keluarga moga lindung allah berkah hidup lancar ibadah rezeki moga keliling orang orang wajah malaikat,"['masyaallah', 'tabarakallah', 'sehat', 'sehat', 'ya', 'kakak', 'serta', 'keluarga', 'moga', 'lindung', 'allah', 'berkah', 'hidup', 'lancar', 'ibadah', 'rezeki', 'moga', 'keliling', 'orang', 'orang', 'wajah', 'malaikat']",positif,31
14,2023,"masyaAllah BIBUuUUUuu TAU GASIII AKU SUKA BGT SAMA BIBUuUUuU, setiap bibu lewat fyp aku selalu senyumm masyaAllah, terimakasih sudah lahir ya bibuuu. aku disini doain bibuuu supaya sehat sehat terruuuussss ????????????",masyaallah bibu tau gas suka banget bibu bibu fyp senyum masyaallah terimakasih lahir ya bibu doain bibu sehat sehat terruus dekorasi hati dekorasi hati dekorasi hati,"['masyaallah', 'bibu', 'tau', 'gas', 'suka', 'banget', 'bibu', 'bibu', 'fyp', 'senyum', 'masyaallah', 'terimakasih', 'lahir', 'ya', 'bibu', 'doain', 'bibu', 'sehat', 'sehat', 'terruus', 'dekorasi', 'hati', 'dekorasi', 'hati', 'dekorasi', 'hati']",positif,30
15,2023,"MasyaAllah kakk???¨ semoga kakak dan bibu dan keluarga kakak sehat selalu,rejeki berlimpah ya kak,Allah tau kalo kakak dan bibu itu manusia yang baik dan selalu ada dilindungan Allah SWT,,,,,SEMANGATT KAKK NADIA SAMA KELUARGANYA???¨???¨???¨???¨???¨???¨a¯¤lø¸????",masyaallah kak wajah senyum lebar mata hati moga kakak bibu keluarga kakak sehat rejeki limpah ya kak allah tau kalo kakak bibu manusia lindung allah swt semangat kak nadia keluarga wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati hati merah angkat tangan,"['masyaallah', 'kak', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'moga', 'kakak', 'bibu', 'keluarga', 'kakak', 'sehat', 'rejeki', 'limpah', 'ya', 'kak', 'allah', 'tau', 'kalo', 'kakak', 'bibu', 'manusia', 'lindung', 'allah', 'swt', 'semangat', 'kak', 'nadia', 'keluarga', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'hati', 'merah', 'angkat', 'tangan']",positif,29
16,2024,"Bismillah, Assalamualaikum kak, maaf kalo sebelumnya mengganggu tapi aku hanya ingin minta tolong dibantu share Galang dana anakku saja di kitabisa.com aku sudah bersyukur sekali, perkenalkan kak saya ibu dari anakku yg bernama Nayla yg sekarang sedang menderita jantung bocor sejak lahir hingga saat ini, semoga dengan adanya bantuan share dari kaka, Nayla bisa melanjutkan berobatnya, Dan secepatnya tindakan operasi, semoga Kaka baca ini dan semoga disini ada teman2, yg berkenan mau bantu share link atau donasi di Galang dana anakku yg sedang berjuang untuk sembuh dari jantung bocornya sejak lahir, sedikit bantuan kalian sangat berarti untuk anakku yg sedang berjuang untuk bisa dioperasi dan mendapatkan jantung yg sehat, link di bio aku ya temen2 terimakasih sebelumnya semoga yg bantu share dan berdonasi rezekinya makin lancar dan dimudahkan segala urusannya oleh Allah SWT amin yra???¤a?Ø??¤²",bismillah assalamualaikum kak maaf kalo ganggu tolong bantu share galang dana anak kitabisacom syukur kenal kak anak nama nayla derita jantung bocor lahir moga bantu share kakak nayla lanjut obat cepat tindak operasi moga kakak baca moga temanteman kenan bantu share link donasi galang dana anak juang sembuh jantung bocor lahir bantu anak juang operasi jantung sehat link bio ya temanteman terimakasih moga bantu share donasi rezeki lancar mudah urus allah swt amin yra hati hitam kilau tangan angkat dan rapat sama,"['bismillah', 'assalamualaikum', 'kak', 'maaf', 'kalo', 'ganggu', 'tolong', 'bantu', 'share', 'galang', 'dana', 'anak', 'kitabisacom', 'syukur', 'kenal', 'kak', 'anak', 'nama', 'nayla', 'derita', 'jantung', 'bocor', 'lahir', 'moga', 'bantu', 'share', 'kakak', 'nayla', 'lanjut', 'obat', 'cepat', 'tindak', 'operasi', 'moga', 'kakak', 'baca', 'moga', 'temanteman', 'kenan', 'bantu', 'share', 'link', 'donasi', 'galang', 'dana', 'anak', 'juang', 'sembuh', 'jantung', 'bocor', 'lahir', 'bantu', 'anak', 'juang', 'operasi', 'jantung', 'sehat', 'link', 'bio', 'ya', 'temanteman', 'terimakasih', 'moga', 'bantu', 'share', 'donasi', 'rezeki', 'lancar', 'mudah', 'urus', 'allah', 'swt', 'amin', 'yra', 'hati', 'hitam', 'kilau', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,29
17,2023,Masyallah a¯¤lø¸ sehat" org baik mami bibu ???¨   semogah semua keluarga kaka selalu dilimpahkan rezekinya di sehat kan smngat bibu anak kuat jdi soleh nya mami sama papi sehat" terus ya kak masyallah nular rezekinya mungkin lelah ya kak jdi new mom but semua akan teras menyenangkan kalau baby makin tumbuh dan selalu senang masyallah a¯¤lø¸ sma" newmom smngat kak,masyallah hati merah sehat orang mami bibu wajah senyum lebar mata hati semogah keluarga kakak limpah rezeki sehat semangat bibu anak kuat soleh nya mami papi sehat ya kak masyallah nular rezeki lelah ya kak new mom but teras senang baby tumbuh senang masyallah hati merah newmom semangat kak,"['masyallah', 'hati', 'merah', 'sehat', 'orang', 'mami', 'bibu', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'semogah', 'keluarga', 'kakak', 'limpah', 'rezeki', 'sehat', 'semangat', 'bibu', 'anak', 'kuat', 'soleh', 'nya', 'mami', 'papi', 'sehat', 'ya', 'kak', 'masyallah', 'nular', 'rezeki', 'lelah', 'ya', 'kak', 'new', 'mom', 'but', 'teras', 'senang', 'baby', 'tumbuh', 'senang', 'masyallah', 'hati', 'merah', 'newmom', 'semangat', 'kak']",positif,28
18,2024,Sehat dn sukses selalu bibu semoga slalu dlm lindungan Allah ta'ala sekeluarga aamiin....a¯¤lø¸a¯¤lø¸a¯¤lø¸a¯¤lø¸a¯¤lø¸a¯¤lø¸a¯¤lø¸a¯¤lø¸a¯¤lø¸a¯¤lø¸a¯¤lø¸,sehat sukses bibu moga lindung allah taala keluarga amin hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah,"['sehat', 'sukses', 'bibu', 'moga', 'lindung', 'allah', 'taala', 'keluarga', 'amin', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah']",positif,28
19,2022,"Masyaallah smoga nular rezekinya ke aku kk ,shat slalu smnga bisa sesukses kk pngen bnget rasain Kya kkk???°???¨??¤²??¤²??¤²",masyaallah moga nular rezeki sehat smnga sukses pengin banget rasai kaya wajah senyum dengan hati jempol ke atas tangan angkat dan rapat sama tangan angkat dan rapat sama tangan angkat dan rapat sama,"['masyaallah', 'moga', 'nular', 'rezeki', 'sehat', 'smnga', 'sukses', 'pengin', 'banget', 'rasai', 'kaya', 'wajah', 'senyum', 'dengan', 'hati', 'jempol', 'ke', 'atas', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,27
20,2023,"Masya Allah bibu.....anak kuat,anak pinter,anak Sholeh y sayang....sehat terus bibu....??¤²??¤²??¤²??¤²",masya allah bibu anak kuat anak pintar anak sholeh ya sayang sehat bibu tangan angkat dan rapat sama tangan angkat dan rapat sama tangan angkat dan rapat sama tangan angkat dan rapat sama,"['masya', 'allah', 'bibu', 'anak', 'kuat', 'anak', 'pintar', 'anak', 'sholeh', 'ya', 'sayang', 'sehat', 'bibu', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,27
21,2023,Maasyaallah semangatt terus KA Nadia sehat selalu buat ibu muda cantik satu ini and sehat selalu buat bibu and buat luli sehat selalu semoga jadi anak yang piter baik cantik kaya momy nya sukses selalu buat ka   sekeluarga sehat selalu aamiin??¤²??¤²??¤²???°,maasyaallah semangat kak nadia sehat muda cantik and sehat bibu and luli sehat moga anak piter cantik kayak momy nya sukses kak keluarga sehat amin tangan angkat dan rapat sama tangan angkat dan rapat sama tangan angkat dan rapat sama wajah senyum dengan hati,"['maasyaallah', 'semangat', 'kak', 'nadia', 'sehat', 'muda', 'cantik', 'and', 'sehat', 'bibu', 'and', 'luli', 'sehat', 'moga', 'anak', 'piter', 'cantik', 'kayak', 'momy', 'nya', 'sukses', 'kak', 'keluarga', 'sehat', 'amin', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'wajah', 'senyum', 'dengan', 'hati']",positif,27
22,2023,Bismillah semoga dapat rezeki buat lahiran suami Uda gak kerja gak punya biaya sama sekali ???¸??¤²??¤²??¤²,bismillah moga rezeki lahir suami kerja biaya lipat tangan tangan angkat dan rapat sama tangan angkat dan rapat sama tangan angkat dan rapat sama,"['bismillah', 'moga', 'rezeki', 'lahir', 'suami', 'kerja', 'biaya', 'lipat', 'tangan', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,27
23,2023,Subhanallah a¯¤lø¸a¯¤lø¸a¯¤lø¸ ???????? semoga rezeki nya  .beauty semoga lancar terus usaha nya aminnnn ??¤²??¤²??¤²??¤²,subhanallah hati merah hati merah hati merah hati putar hati putar moga rezeki nya beauty moga lancar usaha nya amin tangan angkat dan rapat sama tangan angkat dan rapat sama tangan angkat dan rapat sama tangan angkat dan rapat sama,"['subhanallah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'putar', 'hati', 'putar', 'moga', 'rezeki', 'nya', 'beauty', 'moga', 'lancar', 'usaha', 'nya', 'amin', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,27
