index,Tahun,Comments,preprocessed,tokenize_text,label,score
39,2020,BISMILLAH IPHONE 11 + THR LEBARAN 5 JUTA????,bismillah iphone thr lebaran juta wajah memelas wajah memelas,"['bismillah', 'iphone', 'thr', 'lebaran', 'juta', 'wajah', 'memelas', 'wajah', 'memelas']",positif,6
40,2020,  sabii,sabi,['sabi'],netral,0
41,2020,mantul bang,mantul bang,"['mantul', 'bang']",netral,0
42,2020,  are u made of barium berrylium? Bcs u r babe,are lu made of barium berrylium bcs lu r babe,"['are', 'lu', 'made', 'of', 'barium', 'berrylium', 'bcs', 'lu', 'r', 'babe']",positif,3
43,2020, .tann yoi??,tan yoi panggil saya,"['tan', 'yoi', 'panggil', 'saya']",negatif,-4
44,2020,  jincaa,jinca,['jinca'],netral,0
45,2020, .vieren   leter wi tek pikcer tugeder,vieren leter wi tek pikcer tugeder,"['vieren', 'leter', 'wi', 'tek', 'pikcer', 'tugeder']",netral,0
46,2020,willie is dong,willie is,"['willie', 'is']",netral,0
47,2020,estetik gituu??,estetik wajah lega,"['estetik', 'wajah', 'lega']",positif,4
48,2020, .vieren u r not alon,vieren lu r not alon,"['vieren', 'lu', 'r', 'not', 'alon']",netral,0
49,2020,gaad gue. oke.,gaad gue oke,"['gaad', 'gue', 'oke']",positif,2
50,2020,Bgus bngt fotonya kecean dulu,bagus banget foto kece,"['bagus', 'banget', 'foto', 'kece']",positif,3
51,2020,Udah subscribe bang,subscribe bang,"['subscribe', 'bang']",netral,0
52,2020,Bismillah iPhone Ramadan ini dari kak    atau  ,bismillah iphone ramadan kak,"['bismillah', 'iphone', 'ramadan', 'kak']",positif,4
53,2020,Menyala abangkuh ??semoga dapet hadiah dari bang willie ??,nyala abangkuh api moga hadiah bang willie wajah senyum lebar mata hati,"['nyala', 'abangkuh', 'api', 'moga', 'hadiah', 'bang', 'willie', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,3
54,2020,saya pengikut di FB sudah cukup lama berharap dapat hadiah dari Willy . saya memang cuma menggunakan FB sama wa saja .. berharap di FB bisa dapat hadiah ternyata sampai sekarang gak dapat .. saya relakan download ig untuk mengikuti Willy semoga dengan niat ini saya bisa dapat hadiah tapi saya gak mau download tik tok .. sebenarnya saya keberatan menggunakan ig + tik tok  karena boros paketan data .. ini saya niatkan komen dari bawah supaya bisa merasakan hadiah yang selama ini saya inginkan dari Willy,ikut fb harap hadiah willy fb wa harap fb hadiah rela download ig ikut willy moga niat hadiah download tik tok berat ig tik tok boros paket data niat komen rasa hadiah willy,"['ikut', 'fb', 'harap', 'hadiah', 'willy', 'fb', 'wa', 'harap', 'fb', 'hadiah', 'rela', 'download', 'ig', 'ikut', 'willy', 'moga', 'niat', 'hadiah', 'download', 'tik', 'tok', 'berat', 'ig', 'tik', 'tok', 'boros', 'paket', 'data', 'niat', 'komen', 'rasa', 'hadiah', 'willy']",negatif,-5
55,2020,Sehat sehat ya banggg????,sehat sehat ya bang api api,"['sehat', 'sehat', 'ya', 'bang', 'api', 'api']",positif,10
56,2020,semoga bisa dapat rejeki dari kk wili??,moga rejeki wili lipat tangan,"['moga', 'rejeki', 'wili', 'lipat', 'tangan']",positif,6
57,2020,maaf kak aku spam like. aku salut sama kk wili mulai dari nol pake uang tabungan dan berjuang sendiri untuk jdi selebgram terkenal. aku salut sama kk wili??,maaf kak spam like salut wili nol pakai uang tabung juang selebgram kenal salut wili angkat tangan,"['maaf', 'kak', 'spam', 'like', 'salut', 'wili', 'nol', 'pakai', 'uang', 'tabung', 'juang', 'selebgram', 'kenal', 'salut', 'wili', 'angkat', 'tangan']",positif,1
58,2020,BMW Seri m5,bmw seri m,"['bmw', 'seri', 'm']",netral,0
59,2020,Halo bang willie. Bang saya mau menawarkan kerjasama tambak udang. Boleh dong bang saya main kerumah sharing sama anak istri saya ya. Terimakasih bg Mdh"an di baca. Aamiin,halo bang willie bang tawar kerjasama tambak udang bang main rumah sharing anak istri ya terimakasih bang mudahmudahan baca amin,"['halo', 'bang', 'willie', 'bang', 'tawar', 'kerjasama', 'tambak', 'udang', 'bang', 'main', 'rumah', 'sharing', 'anak', 'istri', 'ya', 'terimakasih', 'bang', 'mudahmudahan', 'baca', 'amin']",positif,7
60,2020,DONE LIKE FULL POSTINGAN ABANGKU  ,done like ful postingan abang,"['done', 'like', 'ful', 'postingan', 'abang']",netral,0
61,2020,BISSMILLAH 500RIBU BUAT BELI BERAS ???,bissmillah ribu beli beras hati merah,"['bissmillah', 'ribu', 'beli', 'beras', 'hati', 'merah']",netral,0
62,2020,Kak willie,kak willie,"['kak', 'willie']",netral,0
63,2020,"Post Ke 2 komen juga ah
Bismilah dpt TF",post komen ah bismilah tf,"['post', 'komen', 'ah', 'bismilah', 'tf']",netral,0
64,2020,"Love and like dri postingan awal sampe akhir   , Bismillah semoga rezeki Bumil 5 juta buat beli AC, cuaca panas banget",love and like postingan bismillah moga rezeki bumil juta beli ac cuaca panas banget,"['love', 'and', 'like', 'postingan', 'bismillah', 'moga', 'rezeki', 'bumil', 'juta', 'beli', 'ac', 'cuaca', 'panas', 'banget']",positif,12
65,2020,Kaa willi tampak ramping,kak willi ramping,"['kak', 'willi', 'ramping']",netral,0
66,2020,Bismillah dapet THR buat keluarga  ,bismillah thr keluarga,"['bismillah', 'thr', 'keluarga']",positif,5
67,2020,Thr dong kak   buat lebaran dogn??,thr kak lebaran dogn wajah senyum lebar mata hati,"['thr', 'kak', 'lebaran', 'dogn', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-1
68,2020,Mau THR juga ko buat biaya nikah,thr biaya nikah,"['thr', 'biaya', 'nikah']",negatif,-1
69,2020,Bismilah dapet    ,bismilah,['bismilah'],netral,0
70,2020,Kayak gaya K-Pop ????,kayak gaya pop tertawa terbahakbahak tertawa terbahakbahak,"['kayak', 'gaya', 'pop', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",positif,12
71,2020,Cowo kull????,cowok kul wajah menang keras wajah menang keras,"['cowok', 'kul', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",negatif,-2
72,2020,Cool bgt,cool banget,"['cool', 'banget']",positif,2
73,2020,Bang will baca Dm aku bang. Aku butuh bngt pertolongan abang ????????  ,bang wil baca dm bang butuh banget tolong abang wajah menang keras wajah menang keras lipat tangan warna kulit cerah,"['bang', 'wil', 'baca', 'dm', 'bang', 'butuh', 'banget', 'tolong', 'abang', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'lipat', 'tangan', 'warna', 'kulit', 'cerah']",negatif,-6
74,2020,cek dm kooo ??????,cek dm lipat tangan lipat tangan lipat tangan,"['cek', 'dm', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan']",negatif,-1
75,2020,Kurus ya dulu bg??,kurus ya bang wajah senyum lebar mata hati,"['kurus', 'ya', 'bang', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-4
76,2020,Kasih aku tantangan hadiah iphone dong kak??,kasih tantang hadiah iphone kak wajah menang,"['kasih', 'tantang', 'hadiah', 'iphone', 'kak', 'wajah', 'menang']",negatif,-3
77,2020, .dery_fan bener wkwk??,dery fan wkwk wajah gembira urai air mata,"['dery', 'fan', 'wkwk', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
78,2020,Ka baca DM saya ????,kak baca dm angkat tangan wajah menang,"['kak', 'baca', 'dm', 'angkat', 'tangan', 'wajah', 'menang']",positif,5
79,2020,komennya miris banget,komennya miris banget,"['komennya', 'miris', 'banget']",negatif,-4
80,2020,"Selamat malam, bro semoga cek DM dan bisa bantu kita yg di Gorontalo.. ??????",selamat malam bro moga cek dm bantu gorontalo lipat tangan lipat tangan lipat tangan,"['selamat', 'malam', 'bro', 'moga', 'cek', 'dm', 'bantu', 'gorontalo', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan']",positif,3
81,2020,Dulu sama sekarang kok beda banget,beda banget,"['beda', 'banget']",negatif,-2
82,2020,Bismillah semoga dapat Rizki dari bang   sehat bang semoga Rizki nya lancar,bismillah moga rizki bang sehat bang moga rizki nya lancar,"['bismillah', 'moga', 'rizki', 'bang', 'sehat', 'bang', 'moga', 'rizki', 'nya', 'lancar']",positif,19
83,2020,"Semangat bang will   ., udah ngikutin dari fb.ig.yuu tube , snack fideo bismillah keciduk dapat iphone iku mesin capit manusia pokoknya dapet rejeki ...??",semangat bang wil ikut fbigyuk tube snack fideo bismillah ciduk iphone iku mesin capit manusia pokok rejeki wajah senyum lebar mata hati,"['semangat', 'bang', 'wil', 'ikut', 'fbigyuk', 'tube', 'snack', 'fideo', 'bismillah', 'ciduk', 'iphone', 'iku', 'mesin', 'capit', 'manusia', 'pokok', 'rejeki', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,7
84,2020,Mau iphone kak??,iphone kak wajah gembira dengan mata bahagia,"['iphone', 'kak', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",positif,3
85,2020,Bls dong plis??,balas plis wajah menang,"['balas', 'plis', 'wajah', 'menang']",negatif,-3
86,2020,Aku udah SMS juga..udah Follow juga ??????,sms follow wajah menang keras wajah menang keras lipat tangan,"['sms', 'follow', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'lipat', 'tangan']",negatif,-1
87,2020,Tolong aku kak??,tolong kak wajah menang keras,"['tolong', 'kak', 'wajah', 'menang', 'keras']",negatif,-3
88,2020,Panjang umur sehat selalu,umur sehat,"['umur', 'sehat']",positif,5
89,2020,Semoga KK orng baik ..??,moga orang wajah menang,"['moga', 'orang', 'wajah', 'menang']",netral,0
90,2020,Ka wilie buka pesan dari aku plis??,kak wilie buka pesan plis wajah menang,"['kak', 'wilie', 'buka', 'pesan', 'plis', 'wajah', 'menang']",negatif,-2
91,2020,Smoga dpt rejeki dr kak willy biar bsa bikin dapur rumah..solo hadir kak,moga rejeki kak willy biar bikin dapur rumah solo hadir kak,"['moga', 'rejeki', 'kak', 'willy', 'biar', 'bikin', 'dapur', 'rumah', 'solo', 'hadir', 'kak']",positif,6
92,2020,Kak   tolong kk plist..,kak tolong plist,"['kak', 'tolong', 'plist']",negatif,-2
93,2020,Bang Willy 2018  ,bang willy,"['bang', 'willy']",netral,0
94,2020,Bismillah ka moga DM aku di buka  ,bismillah kak moga dm buka,"['bismillah', 'kak', 'moga', 'dm', 'buka']",positif,5
95,2020,Ka Wily mau main mesin capit dong,kak wily main mesin capit,"['kak', 'wily', 'main', 'mesin', 'capit']",negatif,-3
96,2020,Baik banget ka Wil...??,banget kak wil lipat tangan,"['banget', 'kak', 'wil', 'lipat', 'tangan']",positif,1
97,2020,Bismillahirrahmanirrahim iPhone bg Will????,bismillahirrahmanirrahim iphone bang wil tangan angkat dan rapat sama wajah senyum dengan mata bahagia,"['bismillahirrahmanirrahim', 'iphone', 'bang', 'wil', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia']",positif,7
98,2020,  ??,api,['api'],positif,2
99,2020,Wkwkwk lucu??,wkwkwk lucu wajah gembira urai air mata,"['wkwkwk', 'lucu', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,3
100,2020,?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? ,hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah,"['hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah']",positif,42
101,2020,Kak aku mau give away nya apa aja .buat ibuku dan anakku,kak give away nya buat ibu anak,"['kak', 'give', 'away', 'nya', 'buat', 'ibu', 'anak']",positif,1
102,2020, : pingin ikutan capit drumah kakak   SALIM   sekalian bawa bayi aq...lagi butuh dana ni ka buat byr kosan,pengin ikut capit drumah kakak salim bawa bayi butuh dana nih kak byr kosan,"['pengin', 'ikut', 'capit', 'drumah', 'kakak', 'salim', 'bawa', 'bayi', 'butuh', 'dana', 'nih', 'kak', 'byr', 'kosan']",negatif,-8
103,2020,Semoga Koh"   Baca DM Aku Walaupun Sebentar Aja GBU,moga koh baca dm sebentar gbu,"['moga', 'koh', 'baca', 'dm', 'sebentar', 'gbu']",positif,1
104,2020,Ko pengen ikut main mesin capit dong buat modal kerja ??,pengin main mesin capit modal kerja lipat tangan,"['pengin', 'main', 'mesin', 'capit', 'modal', 'kerja', 'lipat', 'tangan']",negatif,-3
105,2020,Ka Willi baca DM saya ???? ,kak willi baca dm lipat tangan wajah menang,"['kak', 'willi', 'baca', 'dm', 'lipat', 'tangan', 'wajah', 'menang']",positif,2
106,2020,"Abgboleh ga sih berharap di panggi ke rumah abgbuat main capit manusia.biar bisa beliin hadia untuk anak,dri bayi blom perna di belikin mainan bang karna ekonomi yg sulit ??????sukses trus buat abg nya",abgboleh sih harap panggi rumah abgbuat main capit manusiabiar belikan hadia anak bayi bikin main bang ekonomi sulit lipat tangan lipat tangan lipat tangan sukses abang nya,"['abgboleh', 'sih', 'harap', 'panggi', 'rumah', 'abgbuat', 'main', 'capit', 'manusiabiar', 'belikan', 'hadia', 'anak', 'bayi', 'bikin', 'main', 'bang', 'ekonomi', 'sulit', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'sukses', 'abang', 'nya']",negatif,-1
107,2020,ka willie baca dm aku ??????,kak willie baca dm wajah menang keras lipat tangan warna kulit cerah,"['kak', 'willie', 'baca', 'dm', 'wajah', 'menang', 'keras', 'lipat', 'tangan', 'warna', 'kulit', 'cerah']",positif,2
108,2020,Sukses terus orang baik??,sukses orang wajah senyum dengan mata bahagia,"['sukses', 'orang', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia']",positif,5
109,2020,kak willi baca dm ku please??,kak willi baca dm ku please wajah menang,"['kak', 'willi', 'baca', 'dm', 'ku', 'please', 'wajah', 'menang']",negatif,-2
110,2020,bismillahirrahmanirrahim THR ????,bismillahirrahmanirrahim thr tangan angkat dan rapat sama wajah malaikat,"['bismillahirrahmanirrahim', 'thr', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'wajah', 'malaikat']",positif,5
111,2020,Be yourself what's best for yourself,be yourself whatsi best for yourself,"['be', 'yourself', 'whatsi', 'best', 'for', 'yourself']",netral,0
112,2020,Semoga selalu diberi keberkahan orang baik  ,moga berkah orang,"['moga', 'berkah', 'orang']",positif,5
113,2020,Ganteng banget sehat selAlu kak,ganteng banget sehat kak,"['ganteng', 'banget', 'sehat', 'kak']",positif,3
114,2020,KAK WILIE MAU IPHONE 13 MINI ??????,kak wilie iphone mini lipat tangan hati hitam api,"['kak', 'wilie', 'iphone', 'mini', 'lipat', 'tangan', 'hati', 'hitam', 'api']",negatif,-1
115,2020,Semoga dibls dm aku ????,moga balas dm wajah menang keras lipat tangan,"['moga', 'balas', 'dm', 'wajah', 'menang', 'keras', 'lipat', 'tangan']",negatif,-1
116,2020,Masyaallah ??????,masyaallah wajah peluk wajah peluk wajah peluk,"['masyaallah', 'wajah', 'peluk', 'wajah', 'peluk', 'wajah', 'peluk']",negatif,-9
117,2020,Orang yang terlalu baik,orang,['orang'],netral,0
118,2020,Halo kak    balas dm aku dong kak berharap sklii di baca ama kakak????,halo kak balas dm kak harap baca kakak wajah memelas lipat tangan,"['halo', 'kak', 'balas', 'dm', 'kak', 'harap', 'baca', 'kakak', 'wajah', 'memelas', 'lipat', 'tangan']",positif,2
119,2020,Smoga dm di baca  ,moga dm baca,"['moga', 'dm', 'baca']",positif,3
120,2020,Ko baca DM ku dong pliss,baca dm ku plis,"['baca', 'dm', 'ku', 'plis']",positif,2
121,2020,Kak ajakin aku borong dong  ,kak ajak borong,"['kak', 'ajak', 'borong']",positif,2
122,2020,Baca dm aku Dong kak??,baca dm kak wajah menang,"['baca', 'dm', 'kak', 'wajah', 'menang']",positif,1
123,2020,Bissmillah iPhone 13,bissmillah iphone,"['bissmillah', 'iphone']",netral,0
124,2020,Hallo kak Willie.. Tolong baca dm aku kak ????,halo kak willie tolong baca dm kak wajah memelas lipat tangan,"['halo', 'kak', 'willie', 'tolong', 'baca', 'dm', 'kak', 'wajah', 'memelas', 'lipat', 'tangan']",positif,2
125,2020,mirip genjieh Abang   ??????????,genjieh abang wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['genjieh', 'abang', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-5
126,2020,"Bang aku comen postingan yang trakhir , biar di baca ?? , bang hp ku rusak , ini pinjem temen ng pengen ig an, barang kali dikasih hp abang yang jadul jadul atau yang gk bagus juga gpp asal bisa buat wa an bisa buat ngabari keluarga bang  ",bang komen postingan trakhir biar baca wajah peluk bang hp ku rusak pinjem teman ng pengin ig an barang kali kasih hp abang jadul jadul bagus gp wa an ngabari keluarga bang,"['bang', 'komen', 'postingan', 'trakhir', 'biar', 'baca', 'wajah', 'peluk', 'bang', 'hp', 'ku', 'rusak', 'pinjem', 'teman', 'ng', 'pengin', 'ig', 'an', 'barang', 'kali', 'kasih', 'hp', 'abang', 'jadul', 'jadul', 'bagus', 'gp', 'wa', 'an', 'ngabari', 'keluarga', 'bang']",negatif,-8
