index,Tahun,Comments,preprocessed,tokenize_text,label,score
65,2020,bismillah berkah ramadhan dapat hp apa aja buat gantiin hp abah yang rusak buat bisnis??,bismillah berkah ramadhan hp ganti hp abah rusak bisnis wajah memelas,"['bismillah', 'berkah', 'ramadhan', 'hp', 'ganti', 'hp', 'abah', 'rusak', 'bisnis', 'wajah', 'memelas']",netral,13
66,2020,"  semangat ya kak ??,aku selalu mendukung mu kak",semangat ya kak wajah senyum dengan hati dukung mu kak,"['semangat', 'ya', 'kak', 'wajah', 'senyum', 'dengan', 'hati', 'dukung', 'mu', 'kak']",positif,8
67,2020,"  semangat ya kak ??,aku selalu mendukung mu kak",semangat ya kak wajah senyum dengan hati dukung mu kak,"['semangat', 'ya', 'kak', 'wajah', 'senyum', 'dengan', 'hati', 'dukung', 'mu', 'kak']",positif,
68,2023,  semoga aku juga bisa ketemu kak wili Salim,moga ketemu kak wili salim,"['moga', 'ketemu', 'kak', 'wili', 'salim']",positif,6
69,2021,  shopee pay buat beli baju lebaran??,shope pay beli baju lebaran angkat tangan,"['shope', 'pay', 'beli', 'baju', 'lebaran', 'angkat', 'tangan']",netral,5
70,2021,  smoga sllu d berika k sehatan dan rejeki melimpah,moga berika sehat rejeki limpah,"['moga', 'berika', 'sehat', 'rejeki', 'limpah']",positif,9
71,2021,  sukses terus ya koko dan semoga rezkinya d lancarkan:) aminnn:),sukses ya koko moga rezkinya lancar amin,"['sukses', 'ya', 'koko', 'moga', 'rezkinya', 'lancar', 'amin']",positif,6
72,2020,BISMILLAH DIBORONG KA WILIEE,bismillah borong kak wilie,"['bismillah', 'borong', 'kak', 'wilie']",netral,5
73,2022,  tetap semangat tebar kebaikan ingsa allah rejeki ngalir mudah2 saya bisa kaya abang amin,semangat tebar baik ingsa allah rejeki alir mudahmudah kayak abang amin,"['semangat', 'tebar', 'baik', 'ingsa', 'allah', 'rejeki', 'alir', 'mudahmudah', 'kayak', 'abang', 'amin']",positif,11
74,2020,Bismillah hp baru buat belajar online ga punya hp yg muat banyak aplikasi soal nya ??,bismillah hp ajar online hp muat aplikasi nya wajah menang,"['bismillah', 'hp', 'ajar', 'online', 'hp', 'muat', 'aplikasi', 'nya', 'wajah', 'menang']",netral,-3
75,2021,  thr buat beliin baju bapak dan Adek KK bismillah smga dbca blm prnh ngrsain dpt thr online,thr belikan baju adek bismillah moga dbca ngrsain thr online,"['thr', 'belikan', 'baju', 'adek', 'bismillah', 'moga', 'dbca', 'ngrsain', 'thr', 'online']",netral,6
76,2021,  top up shopee pay aja kak,top up shope pay kak,"['top', 'up', 'shope', 'pay', 'kak']",netral,5
77,2021,  ya allahh .. semoga anakku bisa mendapatkan mainan spiderman,ya allah moga anak main spiderman,"['ya', 'allah', 'moga', 'anak', 'main', 'spiderman']",netral,6
78,2022,  ya gak dong... Itu namanya berbagi berkah dengan orang lain... Menularkan kebahagiaan artinya mengucap syukur... Wong rejeki dr Allah... Kebetulan aja melalui willie...,ya nama bagi berkah orang tular bahagia ucap syukur rejeki allah willie,"['ya', 'nama', 'bagi', 'berkah', 'orang', 'tular', 'bahagia', 'ucap', 'syukur', 'rejeki', 'allah', 'willie']",positif,13
79,2020,Bismillah Iphone untuk Istri hehe. Kak willie saran dong adain challenge yang boom like dari awal postingan IG kak willie. Semoga dapet iphonenya hbuat bini kepengen banget iphone dia hehe,bismillah iphone istri hehe kak willie saran ada challenge boom like postingan ig kak willie moga iphonenya hbuat bini ken banget iphone hehe,"['bismillah', 'iphone', 'istri', 'hehe', 'kak', 'willie', 'saran', 'ada', 'challenge', 'boom', 'like', 'postingan', 'ig', 'kak', 'willie', 'moga', 'iphonenya', 'hbuat', 'bini', 'ken', 'banget', 'iphone', 'hehe']",netral,7
80,2021,  yang di tiktok dongka Jum'at berkah punya ku nggak ada like satu pun,tiktok dongka jumat berkah ku like,"['tiktok', 'dongka', 'jumat', 'berkah', 'ku', 'like']",netral,6
81,2020,  yok semangat kak ??,yuk semangat kak api,"['yuk', 'semangat', 'kak', 'api']",positif,9
82,2020,Bismillah komen di Foto akhir semoga bisa di baca,bismillah komen foto moga baca,"['bismillah', 'komen', 'foto', 'moga', 'baca']",netral,10
83,2020,Bismillah pen Hp kak?? Cek dm Riska deh Biar Jlas kk??????,bismillah pengin hp kak wajah menang keras cek dm riska deh biar jlas wajah menang keras wajah menang keras wajah menang keras,"['bismillah', 'pengin', 'hp', 'kak', 'wajah', 'menang', 'keras', 'cek', 'dm', 'riska', 'deh', 'biar', 'jlas', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",netral,-4
84,2020,Bismillah pgen hp ka. Udh mlai eror,bismillah pengin hp kak mlai eror,"['bismillah', 'pengin', 'hp', 'kak', 'mlai', 'eror']",netral,0
85,2020,"""Saya Penggemar baruMu""",gemar baru,"['gemar', 'baru']",positif,
86,2022,?? HAPPY BIRTHHDAYY,happy birthhday,"['happy', 'birthhday']",positif,5
87,2021,?? mantap,hati merah mantap,"['hati', 'merah', 'mantap']",positif,6
88,2023,?? mantap,tepuk tangan mantap,"['tepuk', 'tangan', 'mantap']",positif,6
89,2021,"?? puji Tuhan , jadilah seluran berkat Tuhan",hati merah puji tuhan seluran berkat tuhan,"['hati', 'merah', 'puji', 'tuhan', 'seluran', 'berkat', 'tuhan']",positif,12
90,2020,Bismillah semoga bisa dpet hp. Udh mulai eror. Sodra kena hipnotis jug hp nya ilang brusan,bismillah moga dpet hp eror sodra kena hipnotis jug hp nya hilang brusan,"['bismillah', 'moga', 'dpet', 'hp', 'eror', 'sodra', 'kena', 'hipnotis', 'jug', 'hp', 'nya', 'hilang', 'brusan']",netral,-3
91,2022,"?? seneng bnget mereka bahagia, selalu sehat bang Willy",wajah menang senang banget bahagia sehat bang willy,"['wajah', 'menang', 'senang', 'banget', 'bahagia', 'sehat', 'bang', 'willy']",positif,6
92,2022,??? ???? ?????? ?????? semoga dpt hadiah dr kak willie Amin ya rabbal alamin ??,    moga hadiah kak willie amin ya rabbal alamin tangan angkat dan rapat sama,"['moga', 'hadiah', 'kak', 'willie', 'amin', 'ya', 'rabbal', 'alamin', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,7
93,2021,??? mantap,hati merah mantap,"['hati', 'merah', 'mantap']",positif,
94,2020,Bismillah semoga dapet hp realme c11 udah lama pengen banget tp gk ada uang ya mamah ku udah meninggal kalo mau aph2 harus sabar dulu ??????????????????????,bismillah moga hp realme c pengin banget uang ya mamah ku tinggal kalo aph sabar wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras,"['bismillah', 'moga', 'hp', 'realme', 'c', 'pengin', 'banget', 'uang', 'ya', 'mamah', 'ku', 'tinggal', 'kalo', 'aph', 'sabar', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",netral,-7
95,2020,???? jadi ini foto profilnya,api api foto profil,"['api', 'api', 'foto', 'profil']",positif,7
96,2021,?????? tetep lucuuu walaupun Candid Camera...Bismillah Ya Allah...Mudah2an Aku dapat THR dari Koko   ..Aamiin YRA ????,wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata lucu candid camera bismillah ya allah mudahmudahan thr koko amin yra tangan angkat dan rapat sama lipat tangan,"['wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'lucu', 'candid', 'camera', 'bismillah', 'ya', 'allah', 'mudahmudahan', 'thr', 'koko', 'amin', 'yra', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'lipat', 'tangan']",positif,13
97,2024,???????? KOKOK,api api api api kokok,"['api', 'api', 'api', 'api', 'kokok']",positif,8
98,2020,Bismillah yaa kak aku dapet hp iphon dari kakak willie salim amin ????????,bismillah ya kak hp iphon kakak willie salim amin wajah senyum dengan mata bahagia wajah senyum dengan mata bahagia wajah senyum dengan mata bahagia wajah senyum dengan mata bahagia,"['bismillah', 'ya', 'kak', 'hp', 'iphon', 'kakak', 'willie', 'salim', 'amin', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia']",netral,16
99,2020,"Bismillah,mudah mudahan ka willie tau dan di sini jg harapan terakhir masalah  hutang istriku ke bank emok bisa selesai,sengaja komen  di sini dan kasih tap semua postingan biar ka willie tau??support dan doa selalu menyertai orang baik??ka willie??",bismillah mudah mudah kak willie tau harap hutang istri bank emok selesai sengaja komen kasih tap postingan biar kak willie tau lipat tangan support doa serta orang hati merah kak willie wajah menang keras,"['bismillah', 'mudah', 'mudah', 'kak', 'willie', 'tau', 'harap', 'hutang', 'istri', 'bank', 'emok', 'selesai', 'sengaja', 'komen', 'kasih', 'tap', 'postingan', 'biar', 'kak', 'willie', 'tau', 'lipat', 'tangan', 'support', 'doa', 'serta', 'orang', 'hati', 'merah', 'kak', 'willie', 'wajah', 'menang', 'keras']",netral,13
100,2020,Bismillahirrahmanirrahim dapet iPhone dari bang willie,bismillahirrahmanirrahim iphone bang willie,"['bismillahirrahmanirrahim', 'iphone', 'bang', 'willie']",netral,0
101,2023,"?????????? semangat , untuk melakukan kegiatan positif.",tepuk tangan tepuk tangan tepuk tangan tepuk tangan tepuk tangan semangat giat positif,"['tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'semangat', 'giat', 'positif']",positif,12
102,2020,Bismillahirrahmanirrahim semoga Allah kabulkan semua ini Amin ??,bismillahirrahmanirrahim moga allah kabul amin lipat tangan,"['bismillahirrahmanirrahim', 'moga', 'allah', 'kabul', 'amin', 'lipat', 'tangan']",netral,7
103,2020,Bismillahirrahmanirrahim semoga di baca ya Allah aminnn??????????????????????,bismillahirrahmanirrahim moga baca ya allah amin hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah,"['bismillahirrahmanirrahim', 'moga', 'baca', 'ya', 'allah', 'amin', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah']",netral,19
104,2020,bismillahirrahmanirrahim shoppe pay,bismillahirrahmanirrahim shoppe pay,"['bismillahirrahmanirrahim', 'shoppe', 'pay']",netral,0
105,2024,?????????????? Follow,hati merah hati merah hati merah hati merah hati merah hati merah hati merah follow,"['hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'follow']",positif,7
106,2020,Bismillahirrahmanirrahim udh Boom Like dan Follow semoga dpt hadiah iPhone buat kado ultahku tahun ini kak   biar Jualan onlineku lebih lancar ??,bismillahirrahmanirrahim boom like follow moga hadiah iphone kado ultahku kak biar jual onlineku lancar wajah memelas,"['bismillahirrahmanirrahim', 'boom', 'like', 'follow', 'moga', 'hadiah', 'iphone', 'kado', 'ultahku', 'kak', 'biar', 'jual', 'onlineku', 'lancar', 'wajah', 'memelas']",netral,7
107,2020,BISSMILLAH 500RIBU BUAT BELI BERAS ??,bissmillah ribu beli beras hati merah,"['bissmillah', 'ribu', 'beli', 'beras', 'hati', 'merah']",netral,0
108,2020,"Bissmillah abangnya ganteng, bissmillah iPhone",bissmillah abang ganteng bissmillah iphone,"['bissmillah', 'abang', 'ganteng', 'bissmillah', 'iphone']",netral,0
109,2020,Bissmillah iPhone 13,bissmillah iphone,"['bissmillah', 'iphone']",netral,0
110,2020,Bissmillah Iphone kak  ,bissmillah iphone kak,"['bissmillah', 'iphone', 'kak']",netral,0
